,response,distributions,probable_topic,topic_probability
9396,"['provide', 'academic', 'writing', 'services', 'affordable', 'rates', 'email', 'phoenixprowriters@gmail.com', 'essaydue', 'essaypay', 'assignmentdue', 'presentation', 'researchpapers', 'dissertation', 'homeworkdue', 'collegehacks', 'academicchatter', 'onlineclass', 'canvas', 'TWITTER_HANDLE']","[(0, 0.20096107), (1, 0.035450768), (2, 0.45859888), (3, 0.23393539), (4, 0.071053855)]",,
9397,"['affordable', 'online', 'class', 'probability', 'mathlab', 'campus', 'social', 'science', 'homework', 'analysis', 'assignment', 'geometry', 'trigonometry', 'canvas', 'college', 'anatomy', 'mathxl', 'practice', 'exercise', 'journal', 'article', 'pharmacy', 'psychology', 'assignment', 'stats', 'whatsapp', '+1(289)-901']","[(0, 0.20096114), (1, 0.035450775), (2, 0.45859906), (3, 0.11550972), (4, 0.18947935)]",,
9398,"['5800family', 'teacher', 'appreciate', 'locate', 'teacher', 'email', 'canvas', 'teacherappreciationweek2021', 'thankateacher']","[(0, 0.39247468), (1, 0.031697035), (2, 0.4090192), (3, 0.10327885), (4, 0.063530274)]",,
9399,"['every', 'class', 'place', 'assignment', 'list', 'canvas', 'professor', 'actually', 'grading', 'structure', 'detrimental']","[(0, 0.227957), (1, 0.040213026), (2, 0.52020454), (3, 0.1310266), (4, 0.08059882)]",,
9400,"['fenway', 'grounds', 'quarantine', 'covid', 'ticket', 'tomorrow', 'looking', 'volunteer', 'handle', 'canvas', 'alley']","[(0, 0.22795701), (1, 0.040213026), (2, 0.52020454), (3, 0.1310266), (4, 0.08059882)]",,
9401,"['drop', 'price', 'print', 'print', 'mark', 'print', 'metal', 'canvas', 'acrylic', 'paper', 'frame', 'share', 'covid', 'check']","[(0, 0.28607687), (1, 0.13757971), (2, 0.40953276), (3, 0.10327965), (4, 0.063531)]",,
9402,"['affordable', 'online', 'class', 'probability', 'mathlab', 'campus', 'social', 'science', 'analysis', 'assignment', 'geometry', 'trigonometry', 'canvas', 'college', 'anatomy', 'mathxl', 'practice', 'exercise', 'journal', 'article', 'pharmacy', 'psychology', 'assignment', 'email', 'excellentwriters247@gmail.com']","[(0, 0.20096111), (1, 0.03545077), (2, 0.45859903), (3, 0.11550971), (4, 0.18947932)]",,
9403,"['canvas', 'really', 'absolutely', 'decimate', 'vulture', 'trend', 'reverse', 'become', 'untenable', 'software', 'teacher', 'student', 'understand']","[(0, 0.3545573), (1, 0.028662195), (2, 0.46594223), (3, 0.0933905), (4, 0.057447735)]",,
9404,"['affordable', 'online', 'class', 'probability', 'mathlab', 'campus', 'social', 'science', 'homework', 'analysis', 'assignment', 'geometry', 'trigonometry', 'canvas', 'college', 'anatomy', 'mathxl', 'practice', 'exercise', 'journal', 'article', 'pharmacy', 'psychology', 'assignment', 'stats', 'whatsapp', '+1(289)-901']","[(0, 0.20096114), (1, 0.035450775), (2, 0.45859906), (3, 0.11550972), (4, 0.18947935)]",,
9405,"['grade', 'virtual', 'learner', 'check', 'english', 'teacher', 'canvas', 'assignment', 'campus', 'testing', 'april']","[(0, 0.3924732), (1, 0.03169706), (2, 0.4090203), (3, 0.103279), (4, 0.063530415)]",,
9406,"['breakingnews', 'artprints', 'print', 'inch', 'narrow', 'print', 'metal', 'canvas', 'acrylic', 'paper', 'frame', 'artsale', 'covidchecks', 'interiordecorating']","[(0, 0.22795698), (1, 0.040213022), (2, 0.52020454), (3, 0.13102658), (4, 0.08059881)]",,
9407,"['global', 'warming', 'wannabepainter', 'artgallery', 'covidart', 'canvas']","[(0, 0.22795698), (1, 0.040213026), (2, 0.5202046), (3, 0.1310266), (4, 0.08059882)]",,
9408,"['rates', 'affordable', 'always', 'probability', 'mathlab', 'campus', 'social', 'science', 'homework', 'analysis', 'assignment', 'geometry', 'trigonometry', 'canvas', 'college', 'anatomy', 'mathxl', 'journal', 'article', 'pharmacy', 'psychology', 'assignment', 'stats', 'email', 'writersacademic8@gmail.com']","[(0, 0.22795701), (1, 0.040213026), (2, 0.52020454), (3, 0.1310266), (4, 0.08059882)]",,
9409,"['deliver', 'quality', 'services', 'probability', 'mathlab', 'campus', 'social', 'science', 'homework', 'analysis', 'assignment', 'geometry', 'trigonometry', 'canvas', 'college', 'anatomy', 'mathxl', 'journal', 'article', 'pharmacy', 'psychology', 'assignment', 'stats', 'email', 'writersacademic8@gmail.com']","[(0, 0.22795697), (1, 0.040213026), (2, 0.5202046), (3, 0.1310266), (4, 0.08059882)]",,
9410,"['value', 'probability', 'mathlab', 'campus', 'social', 'science', 'homework', 'analysis', 'assignment', 'geometry', 'trigonometry', 'canvas', 'college', 'anatomy', 'mathxl', 'journal', 'article', 'pharmacy', 'psychology', 'assignment', 'stats', 'email', 'writersacademic8@gmail.com']","[(0, 0.22795703), (1, 0.040213026), (2, 0.52020454), (3, 0.1310266), (4, 0.08059882)]",,
9411,"['realiable', 'services', 'guarantee', 'probability', 'mathlab', 'campus', 'social', 'science', 'homework', 'analysis', 'assignment', 'geometry', 'trigonometry', 'canvas', 'college', 'anatomy', 'mathxl', 'journal', 'article', 'pharmacy', 'psychology', 'assignment', 'stats', 'email', 'writersacademic8@gmail.com']","[(0, 0.22795698), (1, 0.040213026), (2, 0.5202046), (3, 0.1310266), (4, 0.08059882)]",,
9412,"['within', 'budget', 'probability', 'mathlab', 'campus', 'social', 'science', 'homework', 'analysis', 'assignment', 'geometry', 'trigonometry', 'canvas', 'college', 'anatomy', 'mathxl', 'journal', 'article', 'pharmacy', 'psychology', 'assignment', 'stats', 'email', 'writersacademic8@gmail.com']","[(0, 0.22795708), (1, 0.040213026), (2, 0.5202045), (3, 0.1310266), (4, 0.08059882)]",,
9413,"['probability', 'mathlab', 'campus', 'social', 'science', 'homework', 'analysis', 'assignment', 'geometry', 'trigonometry', 'canvas', 'college', 'anatomy', 'mathxl', 'journal', 'article', 'pharmacy', 'psychology', 'assignment', 'stats', 'email', 'writersacademic8@gmail.com']","[(0, 0.22795701), (1, 0.040213026), (2, 0.52020454), (3, 0.1310266), (4, 0.08059882)]",,
9414,"['affordable', 'online', 'class', 'probability', 'mathlab', 'campus', 'social', 'science', 'homework', 'analysis', 'assignment', 'geometry', 'trigonometry', 'canvas', 'college', 'anatomy', 'mathxl', 'journal', 'article', 'pharmacy', 'psychology', 'assignment', 'stats', 'email', 'writersacademic8@gmail.com']","[(0, 0.20096117), (1, 0.035450775), (2, 0.45859903), (3, 0.11550972), (4, 0.18947935)]",,
9415,"['affordable', 'online', 'class', 'probability', 'mathlab', 'campus', 'social', 'science', 'homework', 'analysis', 'assignment', 'geometry', 'trigonometry', 'canvas', 'college', 'anatomy', 'mathxl', 'practice', 'exercise', 'journal', 'article', 'pharmacy', 'psychology', 'assignment', 'stats', 'whatsapp+1']","[(0, 0.20096111), (1, 0.035450775), (2, 0.4585991), (3, 0.11550972), (4, 0.18947935)]",,
9416,"['professor', 'keep', 'posting', 'announcement', 'canvas', 'reply', 'email']","[(0, 0.22795703), (1, 0.040213026), (2, 0.52020454), (3, 0.1310266), (4, 0.08059882)]",,
9417,"['along', 'TWITTER_HANDLE', 'analysis', 'TWITTER_HANDLE', 'briefing', 'reliable', 'guide', 'story', 'covid19uk', 'covid19', 'pandemic', 'repercussion', 'remedy', 'great', 'large', 'canvas', 'start', 'season']","[(0, 0.21293844), (1, 0.024055801), (2, 0.3149501), (3, 0.23912027), (4, 0.20893535)]",,
9418,"['imagine', 'stress', 'essay', 'deadline', 'onlineclass', 'task', 'especially', 'subject', 'struggle', 'TWITTER_HANDLE', 'happen', 'reliable', 'timely', 'competent', 'affordable', 'canvas', 'blackboard', 'college', 'football', 'basketball', 'essaydue']","[(0, 0.20096105), (1, 0.03545077), (2, 0.45859894), (3, 0.2339354), (4, 0.07105387)]",,
9419,"['imagine', 'stress', 'essay', 'deadline', 'onlineclass', 'task', 'especially', 'subject', 'struggle', 'TWITTER_HANDLE', 'happen', 'reliable', 'timely', 'competent', 'affordable', 'canvas', 'blackboard', 'college', 'football', 'basketball', 'essaydue']","[(0, 0.20096108), (1, 0.03545077), (2, 0.4585989), (3, 0.2339354), (4, 0.07105387)]",,
9420,"['shoutout', 'college', 'cancel', 'spring', 'break', 'making', 'ignore', 'canvas', 'assignment', 'beach']","[(0, 0.20098813), (1, 0.035453763), (2, 0.45864645), (3, 0.11552395), (4, 0.18938768)]",,
9421,"['option', 'thanks', 'TWITTER_HANDLE', 'visit', 'learningexpress', 'library', 'number', 'english', 'teacher', 'reach', 'canvas', 'boonenationlms', 'coopjagsread']","[(0, 0.35488522), (1, 0.028662406), (2, 0.36986184), (3, 0.18914187), (4, 0.057448633)]",,
9422,"['start', 'behind', 'friend', 'apart', 'covid-23', 'pandemic', 'start', 'degree', 'canvas', 'microsoft', 'team', 'raise', 'hands', 'please', 'count', 'legal', 'reason', 'amaze', 'education']","[(0, 0.23586784), (1, 0.02615797), (2, 0.42554292), (3, 0.08523143), (4, 0.22719982)]",,
9423,"['might', 'holiday', 'voting', 'officer', 'election', 'remains', 'voting', 'gccsa', 'canvas', 'college', 'website', 'president', 'president', 'gccsaelection21']","[(0, 0.22795703), (1, 0.040213026), (2, 0.52020454), (3, 0.1310266), (4, 0.08059882)]",,
9424,"['active', 'notification', 'professor', 'annotating', 'midterm', 'paper', 'canvas']","[(0, 0.20097801), (1, 0.03545269), (2, 0.4586285), (3, 0.11551907), (4, 0.18942177)]",,
9425,"['professor', 'pull', 'crazy', 'april', 'fool', 'forget', 'canvas', 'preparation']","[(0, 0.22795701), (1, 0.040213026), (2, 0.52020454), (3, 0.1310266), (4, 0.08059882)]",,
9426,"['canvas', 'professor']","[(0, 0.22795698), (1, 0.040213026), (2, 0.5202046), (3, 0.1310266), (4, 0.08059882)]",,
9427,"['TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'thank', 'TWITTER_HANDLE', 'interest', 'learning', 'meeting', 'educator', 'optimize', 'TWITTER_HANDLE', 'teacher', 'using', 'canvas', 'TWITTER_HANDLE', 'group', 'share', 'broaden', 'canvaslms', 'professional', 'learning', 'network']","[(0, 0.32505864), (1, 0.06355723), (2, 0.19189194), (3, 0.39014304), (4, 0.029349191)]",,
9428,"['TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'thank', 'TWITTER_HANDLE', 'interest', 'learning', 'meeting', 'educator', 'optimize', 'TWITTER_HANDLE', 'teacher', 'using', 'canvas', 'TWITTER_HANDLE', 'group', 'share', 'broaden', 'canvaslms', 'professional', 'learning', 'network']","[(0, 0.3250587), (1, 0.06355723), (2, 0.19189186), (3, 0.39014304), (4, 0.029349191)]",,
9429,"['grade', 'semester', 'TWITTER_HANDLE', 'handle', 'essay', 'onlineclass', 'task', 'particularly', 'subject', 'struggle', 'await', 'boost', 'legit', 'timely', 'competent', 'confidential', 'links', 'college', 'canvas']","[(0, 0.20096104), (1, 0.035450768), (2, 0.4585989), (3, 0.23393539), (4, 0.071053855)]",,
9430,"['grade', 'semester', 'TWITTER_HANDLE', 'handle', 'essay', 'onlineclass', 'task', 'particularly', 'subject', 'struggle', 'await', 'boost', 'legit', 'timely', 'competent', 'confidential', 'links', 'college', 'canvas']","[(0, 0.20096105), (1, 0.035450768), (2, 0.45859888), (3, 0.23393539), (4, 0.071053855)]",,
9431,"['grade', 'semester', 'TWITTER_HANDLE', 'handle', 'essay', 'onlineclass', 'task', 'particularly', 'subject', 'struggle', 'await', 'boost', 'legit', 'timely', 'competent', 'confidential', 'links', 'college', 'canvas']","[(0, 0.20096105), (1, 0.035450768), (2, 0.45859888), (3, 0.23393539), (4, 0.071053855)]",,
9432,"['TWITTER_HANDLE', 'opening', 'progress', 'digital', 'using', 'google', 'canvas', 'arted', 'arteducation', 'artteacher', 'phillies']","[(0, 0.3414041), (1, 0.028662277), (2, 0.38332283), (3, 0.1891627), (4, 0.0574481)]",,
9433,"['attention', 'precalc', 'calculus', '259/260', 'student', 'host', 'workshop', 'today', '1pm-2:30pm', 'quick', 'review', 'spring', 'break', 'begin', 'visit', 'login', 'canvas', 'losangelesvalleycollege', 'lavalleycollege']","[(0, 0.3199563), (1, 0.035450783), (2, 0.4580292), (3, 0.115509756), (4, 0.07105393)]",,
9434,"['college', 'scholarship', 'post', 'everyday', 'pay', 'college', 'module', 'counselor', 'canvas', 'check']","[(0, 0.31995532), (1, 0.03545083), (2, 0.4580298), (3, 0.11550997), (4, 0.07105412)]",,
9435,"['28need', 'affordable', 'winter', 'class', 'probability', 'mathlab', 'campus', 'social', 'science', 'homework', 'music', 'analysis', 'assignment', 'college', 'geometry', 'trigonometry', 'business', 'canvas', 'online', 'college', 'class', 'anatomy', 'mathxl', 'practice', 'exercise', 'whatsapp']","[(0, 0.20096114), (1, 0.035450775), (2, 0.45859906), (3, 0.11550972), (4, 0.18947935)]",,
9436,"['hear', 'professor', 'month', 'canvas', 'january']","[(0, 0.22795698), (1, 0.040213026), (2, 0.5202046), (3, 0.1310266), (4, 0.08059882)]",,
9437,"['TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'mayor', 'vaccinate', 'teacher', 'april', 'school', 'break', 'canvas', 'support']","[(0, 0.1464827), (1, 0.07044691), (2, 0.20969509), (3, 0.5408452), (4, 0.032530043)]",,
9438,"['TWITTER_HANDLE', 'write', 'enough', 'letters', 'complain', 'enough', 'canvas', 'forum', 'reshoot', 'throne']","[(0, 0.20096108), (1, 0.03545077), (2, 0.4585989), (3, 0.2339354), (4, 0.07105387)]",,
9439,"['check', 'teacher', 'collection', 'royal', 'pallette', 'hightop', 'canvas', 'shoe〈️', 'product', 'canvas', 'upper', 'lightweight', 'flexible', 'comfort', 'closure', 'optimal', 'breathable', 'lining', 'insole', 'removable', 'leath']","[(0, 0.3557285), (1, 0.028662143), (2, 0.46477157), (3, 0.0933903), (4, 0.05744753)]",,
9440,"['check', 'teacher', 'collection', 'royal', 'pallette', 'hightop', 'canvas', 'shoe〈️', 'product', 'canvas', 'upper', 'lightweight', 'flexible', 'comfort', 'closure', 'optimal', 'breathable', 'lining', 'insole', 'removable', 'leath']","[(0, 0.35572845), (1, 0.028662141), (2, 0.46477157), (3, 0.09339029), (4, 0.057447523)]",,
9441,"['TWITTER_HANDLE', 'congratulations', 'beautiful~', 'fantasy', 'comic', 'webtoon', 'canvas', 'anxious', 'college', 'doubt', 'gain', 'strength', 'fight', 'friend', 'right']","[(0, 0.16235067), (1, 0.02866252), (2, 0.46664882), (3, 0.18914323), (4, 0.15319479)]",,
9442,"['boston', 'college', 'football', 'flutie', 'poster', 'brand', 'canvas', 'artwork', 'poster', 'metal', 'shipping', 'city', 'unite', 'state', 'canada', 'historic', 'sport', 'gift', 'rooms', 'business', 'office', 'mobile', 'shopping', 'online', 'store']","[(0, 0.20096111), (1, 0.03545077), (2, 0.45859903), (3, 0.11550971), (4, 0.18947932)]",,
9443,"['grading', 'canvas', 'module', 'progress', 'report', 'respond', 'student', 'parent', 'email', 'finish', 'strong', 'thank', 'TWITTER_HANDLE', 'trust', 'professional', 'proudofthepride', 'teacherworkday']","[(0, 0.286078), (1, 0.031697042), (2, 0.40952948), (3, 0.20916508), (4, 0.063530326)]",,
9444,"['using', 'canvas', 'learningmanagementsystem', 'making', 'student', 'teacher', 'parent', 'maintain', 'communication', 'ensure', 'positive', 'experience', 'everyone', 'learn', 'system']","[(0, 0.40221947), (1, 0.113536075), (2, 0.3465805), (3, 0.085235894), (4, 0.052428074)]",,
9445,"['opportunity', 'TWITTER_HANDLE', 'church', 'canvas', 'explore', 'wulfram', 'question', 'really', 'drown', 'covid19', 'here&gt']","[(0, 0.16234842), (1, 0.028662277), (2, 0.46665674), (3, 0.18914), (4, 0.15319252)]",,
9446,"['teacher', 'saying', 'could', 'canvas', 'yell', 'april', 'fool', 'almost', 'heart', 'attack']","[(0, 0.2858184), (1, 0.03169711), (2, 0.5156747), (3, 0.1032792), (4, 0.0635306)]",,
9447,"['cézanne,(french', 'maison', 'docteur', 'gachet', 'auvers', 'oise”,(1872', 'canvas', 'university', 'gallery', 'connecticut']","[(0, 0.227957), (1, 0.040213026), (2, 0.52020454), (3, 0.1310266), (4, 0.08059882)]",,
9448,"['dream', 'canvas', 'recording', 'recording', 'history', 'professor']","[(0, 0.22795698), (1, 0.040213026), (2, 0.5202046), (3, 0.1310266), (4, 0.08059882)]",,
9449,"['excite', 'welcome', 'college', 'football', 'stadium', 'canvas', 'ready', 'field', 'belgium', 'porch', 'coors', 'light', 'tailgate']","[(0, 0.31994224), (1, 0.035451323), (2, 0.45803782), (3, 0.11551235), (4, 0.07105621)]",,
9450,"['affordable', 'online', 'class', 'probability', 'mathlab', 'campus', 'social', 'science', 'homework', 'analysis', 'assignment', 'trigonometry', 'canvas', 'college', 'anatomy', 'assignment', 'write', 'practice', 'exercise', 'journal', 'article', 'pharmacy', 'psychology', 'assignment', 'stats']","[(0, 0.20096111), (1, 0.03545077), (2, 0.45859903), (3, 0.11550971), (4, 0.18947932)]",,
9451,"['affordable', 'online', 'class', 'probability', 'mathlab', 'campus', 'social', 'science', 'homework', 'analysis', 'assignment', 'geography', 'trigonometry', 'canvas', 'college', 'anatomy', 'mathxl', 'practice', 'exercise', 'journal', 'article', 'pharmacy', 'psychology', 'assignment', 'someone', 'write', 'assignment']","[(0, 0.2009612), (1, 0.035450775), (2, 0.458599), (3, 0.11550972), (4, 0.18947935)]",,
9452,"['affordable', 'online', 'class', 'probability', 'mathlab', 'campus', 'social', 'science', 'homework', 'analysis', 'assignment', 'trigonometry', 'canvas', 'college', 'anatomy', 'someone', 'write', 'assignment', 'write', 'practice', 'exercise', 'journal', 'article', 'pharmacy', 'psychology', 'assignment', 'stats']","[(0, 0.20096111), (1, 0.035450775), (2, 0.4585991), (3, 0.11550972), (4, 0.18947935)]",,
9453,"['affordable', 'online', 'class', 'probability', 'mathlab', 'campus', 'social', 'science', 'homework', 'analysis', 'assignment', 'geography', 'trigonometry', 'canvas', 'college', 'anatomy', 'mathxl', 'practice', 'exercise', 'journal', 'article', 'pharmacy', 'psychology', 'assignment', 'someone', 'write', 'assignment']","[(0, 0.20096111), (1, 0.035450775), (2, 0.4585991), (3, 0.11550972), (4, 0.18947935)]",,
9454,"['affordable', 'online', 'class', 'probability', 'mathlab', 'campus', 'social', 'science', 'homework', 'analysis', 'assignment', 'trigonometry', 'canvas', 'college', 'anatomy', 'someone', 'write', 'assignment', 'write', 'practice', 'exercise', 'journal', 'article', 'pharmacy', 'psychology', 'assignment', 'stats']","[(0, 0.20096111), (1, 0.035450775), (2, 0.4585991), (3, 0.11550972), (4, 0.18947935)]",,
9455,"['affordable', 'online', 'class', 'probability', 'mathlab', 'campus', 'social', 'science', 'homework', 'analysis', 'assignment', 'geography', 'trigonometry', 'canvas', 'college', 'anatomy', 'mathxl', 'practice', 'exercise', 'journal', 'article', 'pharmacy', 'psychology', 'assignment', 'someone', 'write', 'assignment']","[(0, 0.20096114), (1, 0.03545077), (2, 0.458599), (3, 0.11550971), (4, 0.18947932)]",,
9456,"['affordable', 'online', 'class', 'probability', 'mathlab', 'campus', 'social', 'science', 'homework', 'analysis', 'assignment', 'trigonometry', 'canvas', 'college', 'anatomy', 'someone', 'write', 'assignment', 'write', 'practice', 'exercise', 'journal', 'article', 'pharmacy', 'psychology', 'assignment', 'stats']","[(0, 0.20096114), (1, 0.035450775), (2, 0.45859906), (3, 0.11550972), (4, 0.18947935)]",,
9457,"['institution', 'innovation', 'council', 'college', 'science', 'conduct', 'webinar', 'topic', 'business', 'competition', 'pitching', 'canvas', 'model', '24/03/2021']","[(0, 0.20081381), (1, 0.035451703), (2, 0.57151234), (3, 0.1155145), (4, 0.07670767)]",,
9458,"['essay', 'onlineclass', 'share', 'screenshot', 'prompt', 'paper', 'ready', 'morning', 'TWITTER_HANDLE', 'reliable', 'timely', 'competent', 'confidential', 'college', 'springbreak', 'maths', 'projectpaper', 'canvas', 'blackboard']","[(0, 0.17968321), (1, 0.13757811), (2, 0.41004154), (3, 0.2091664), (4, 0.06353077)]",,
9459,"['affordable', 'online', 'class', 'probability', 'mathlab', 'campus', 'social', 'science', 'homework', 'analysis', 'assignment', 'geometry', 'trigonometry', 'canvas', 'college', 'anatomy', 'mathxl', 'practice', 'exercise', 'journal', 'article', 'pharmacy', 'psychology', 'assignment', 'stats', 'whatsapp', '+1(289)-901']","[(0, 0.20096114), (1, 0.03545077), (2, 0.458599), (3, 0.11550971), (4, 0.18947932)]",,
9460,"['small', 'things', 'amuse', 'teacher', 'emojis', 'canvas']","[(0, 0.31995663), (1, 0.03545077), (2, 0.45802897), (3, 0.115509704), (4, 0.07105388)]",,
9461,"['canvas', 'painting', 'spring', 'memory', 'could', 'another', 'spring', 'covid-19', 'memory', 'close', 'friend', 'brother', 'brother', 'boris', 'always', 'remember', 'hearts']","[(0, 0.17944863), (1, 0.03169732), (2, 0.62204224), (3, 0.10328022), (4, 0.06353154)]",,
9462,"['professor', 'pleasure', 'class', 'canvas', 'comment', 'semester', 'obviously', 'please', 'insufferable', 'right']","[(0, 0.2860763), (1, 0.031697277), (2, 0.40953436), (3, 0.10327999), (4, 0.16941205)]",,
9463,"['TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'post', 'canvas', 'could', 'share', 'resource', 'teacher', 'download', 'import', 'course', 'create', 'anyways', 'student', 'appropriate']","[(0, 0.25637117), (1, 0.08995263), (2, 0.3369079), (3, 0.27522916), (4, 0.04153912)]",,
9464,"['teacher', 'piece', 'making', 'download', 'lecture', 'instead', 'embed', 'canvas']","[(0, 0.31995663), (1, 0.03545077), (2, 0.45802897), (3, 0.115509704), (4, 0.07105388)]",,
9465,"['learn', 'observe', 'surroundings', 'canvas', 'paper', 'master', 'artist', 'peterson', 'material', 'provide', 'appreciate', 'helping', 'follow', 'guideline', 'covid', 'ticket', 'oilpaint', 'oilpainting', 'learnoilpain']","[(0, 0.227957), (1, 0.040213022), (2, 0.52020454), (3, 0.13102658), (4, 0.08059881)]",,
9466,"['sending', 'professor', 'message', 'canvas', 'notify', 'essay']","[(0, 0.31995255), (1, 0.035450924), (2, 0.4580315), (3, 0.11551044), (4, 0.07105454)]",,
9467,"['oklahoma', 'sooner', 'number', 'football', 'brand', 'canvas', 'artwork', 'metal', 'shipping', 'unite', 'state', 'canada', 'mobile', 'shopping', 'online', 'gallery', 'america', 'sport', 'sport', 'collegefootball']","[(0, 0.20096111), (1, 0.03545077), (2, 0.45859903), (3, 0.11550971), (4, 0.18947932)]",,
9468,"['TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'favorite', 'canvas', 'learner', 'teacher', 'straightforward', 'course', 'stanford', 'berkeley', 'course', 'teacher', 'brightspace', 'intuitive', 'great', 'feature']","[(0, 0.18406437), (1, 0.011765049), (2, 0.152696), (3, 0.6278938), (4, 0.023580756)]",,
9469,"['boston', 'college', 'eagle', 'football', 'flutie', 'poster', 'brand', 'canvas', 'artwork', 'metal', 'shipping', 'unite', 'state', 'canada', 'mobile', 'shopping', 'online', 'gallery', 'america', 'sport', 'sport', 'retro']","[(0, 0.20096111), (1, 0.03545077), (2, 0.45859903), (3, 0.11550971), (4, 0.18947934)]",,
9470,"['affordable', 'online', 'class', 'probability', 'mathlab', 'campus', 'social', 'science', 'homework', 'analysis', 'assignment', 'geometry', 'trigonometry', 'canvas', 'college', 'anatomy', 'mathxl', 'practice', 'exercise', 'journal', 'article', 'pharmacy', 'psychology', 'assignment', 'stats', 'whatsapp', '+1(289)-901']","[(0, 0.20096113), (1, 0.035450775), (2, 0.45859906), (3, 0.11550972), (4, 0.18947935)]",,
9471,"['TWITTER_HANDLE', 'thing', 'website', 'tragic', 'nightmare', 'covid', 'seriously', 'adaptive', 'design', 'turn', 'screen', 'browser', 'canvas', 'waste', 'space', 'hide', 'elements', 'really', 'adaptive']","[(0, 0.17953786), (1, 0.03169711), (2, 0.51606846), (3, 0.20916593), (4, 0.063530594)]",,
9472,"['TWITTER_HANDLE', 'canvas', 'teacher']","[(0, 0.28607905), (1, 0.031697035), (2, 0.40952873), (3, 0.20916496), (4, 0.06353029)]",,
9473,"['attempt', 'access', 'answer', 'righteous', 'write', 'email', 'professor', 'asking', 'multiple', 'select', 'apply', 'question', 'answer', 'minutes', 'canvas', 'childish']","[(0, 0.1794497), (1, 0.031697433), (2, 0.6220401), (3, 0.10328072), (4, 0.06353205)]",,
9474,"['professor', 'dodn’t', 'canvas', 'date', 'professor', 'assignment', '2:00am', 'canvas', 'today', 'literally', 'means', '11:59', 'march', 'march', 'want', 'night', '11:59']","[(0, 0.2013544), (1, 0.035450764), (2, 0.57663125), (3, 0.11550969), (4, 0.07105385)]",,
9475,"['professor', 'dodn’t', 'canvas', 'date', 'professor', 'assignment', '2:00am', 'canvas', 'today', 'literally', 'means', '11:59', 'march', 'march', 'want', 'night', '11:59']","[(0, 0.2013544), (1, 0.035450764), (2, 0.57663125), (3, 0.11550969), (4, 0.07105385)]",,
9476,"['affordable', 'online', 'class', 'probability', 'mathlab', 'campus', 'social', 'science', 'homework', 'analysis', 'assignment', 'geometry', 'trigonometry', 'canvas', 'college', 'anatomy', 'mathxl', 'practice', 'exercise', 'journal', 'article', 'pharmacy', 'psychology', 'assignment', 'stats', 'whatsapp', '+1(289)-901']","[(0, 0.20096111), (1, 0.03545077), (2, 0.45859903), (3, 0.11550971), (4, 0.18947932)]",,
9477,"['painting', 'covid', 'complete', 'big', 'canvas', 'excite', 'finish']","[(0, 0.31994218), (1, 0.035451323), (2, 0.45803788), (3, 0.11551235), (4, 0.07105621)]",,
9478,"['kinda', 'smartmusic', 'canvas', 'afraid', 'music', 'teacher', 'would', 'smartmusic', 'automatic', 'grading', 'assessment', 'grade', 'musiced', 'proudtobelbusd']","[(0, 0.3199566), (1, 0.03545077), (2, 0.458029), (3, 0.115509704), (4, 0.07105388)]",,
9479,"['affordable', 'online', 'class', 'probability', 'mathlab', 'campus', 'social', 'science', 'homework', 'analysis', 'assignment', 'geometry', 'trigonometry', 'canvas', 'college', 'anatomy', 'mathxl', 'practice', 'exercise', 'journal', 'article', 'pharmacy', 'psychology', 'TWITTER_HANDLE']","[(0, 0.17968215), (1, 0.031697035), (2, 0.41003975), (3, 0.2091649), (4, 0.16941614)]",,
9480,"['affordable', 'online', 'class', 'probability', 'mathlab', 'campus', 'social', 'science', 'homework', 'analysis', 'assignment', 'geometry', 'trigonometry', 'canvas', 'college', 'anatomy', 'mathxl', 'practice', 'exercise', 'journal', 'article', 'pharmacy', 'psychology', 'assignment', 'stats', 'whatsapp', '+1(571', '435‐0706']","[(0, 0.20096111), (1, 0.03545077), (2, 0.45859903), (3, 0.11550971), (4, 0.18947934)]",,
9481,"['affordable', 'online', 'class', 'probability', 'mathlab', 'campus', 'social', 'science', 'homework', 'analysis', 'assignment', 'geometry', 'trigonometry', 'canvas', 'college', 'anatomy', 'mathxl', 'practice', 'exercise', 'journal', 'article', 'pharmacy', 'psychology', 'assignment', 'stats', 'whatsapp', '+1(289)-901']","[(0, 0.20096111), (1, 0.035450775), (2, 0.4585991), (3, 0.11550972), (4, 0.18947935)]",,
