,response,distributions,probable_topic,topic_probability
4037,"['covid19', 'science', 'advisory', 'table', 'sober', 'presser', 'variant', 'concern', 'threat', 'disastrous', '3rdwave', 'dougford', 'log', 'mediation', 'fight', 'brother', 'reputation', 'fordnotforthepeople', 'onpoli']","[(0, 0.1134283), (1, 0.040327117), (2, 0.32650548), (3, 0.51973915)]",,
4038,"['coming', 'meeting', 'covid', 'rdaily', 'industrynews']","[(0, 0.4257586), (1, 0.040327046), (2, 0.32648796), (3, 0.20742641)]",,
4039,"['guess', 'thought', 'presentation', 'teacher', 'email', 'meeting', 'person', 'fucking']","[(0, 0.11342254), (1, 0.040327046), (2, 0.63882416), (3, 0.20742624)]",,
4040,"['already', 'building', 'annoying', 'teacher', 'building', 'annoyinggggggg']","[(0, 0.11342254), (1, 0.040327046), (2, 0.63882416), (3, 0.20742624)]",,
4041,"['professor', 'talking', 'bizarre', 'adventure']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4042,"['roll', 'meeting', 'first', 'thing', 'morning', 'inbox', 'mail', 'trip', 'fever', 'degree', 'negative', 'covid-19', 'nasty', 'sinus', 'infection', 'happy', 'thursday']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4043,"['maluco', 'responde', 'grupo', 'whatsapp', 'responde', 'privado', 'porém', 'presente', 'nossa', 'apresentar', 'falamos', 'professor', 'respondendo', 'chamamos', 'apresentamos', 'final', 'apresentação', 'aparece']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4044,"['act', 'struggle', 'independent', 'cling', 'infrequent', 'sessions', 'attend', 'optional', 'meeting', 'teacher', 'stay', 'everyone', 'youth', 'sport', 'cancel', 'august']","[(0, 0.086430274), (1, 0.030729188), (2, 0.48680222), (3, 0.39603826)]",,
4045,"['presentation', 'professor', 'present', 'embarrassment']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4046,"['sacar', 'ejército', 'call', 'covid', 'colapsadas', 'militares', 'hagan']","[(0, 0.4257586), (1, 0.040327046), (2, 0.32648796), (3, 0.20742641)]",,
4047,"['teacher', 'kick', 'turn', 'vocab']","[(0, 0.11342254), (1, 0.040327046), (2, 0.63882416), (3, 0.20742624)]",,
4048,"['decision', 'teacher', 'union', 'biden', 'school', 'open', 'teacher', 'protest', 'child', 'harm', 'school', 'teaching', 'school']","[(0, 0.035598535), (1, 0.11070969), (2, 0.6906512), (3, 0.16304055)]",,
4049,"['sound', 'professor', 'strict', 'tolerance', 'policy', 'every', 'class', 'evaluation']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4050,"['really', 'want', 'watch', 'funeral', 'covid']","[(0, 0.4257586), (1, 0.040327046), (2, 0.32648796), (3, 0.20742641)]",,
4051,"['taking', 'language', 'class', 'mean', 'crush', 'professor', 'homework', 'learn', 'language', 'endlessly', 'renewable', 'resource']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4052,"['things', 'could', 'without', 'sitting', 'watching', 'funeral', 'surely', 'things', 'inability', 'mourn', 'collectively', 'covid', 'rob', 'allow', 'connect', 'world', 'around']","[(0, 0.3244631), (1, 0.030729188), (2, 0.48674202), (3, 0.15806569)]",,
4053,"['english', 'teacher', 'post']","[(0, 0.08643103), (1, 0.030729197), (2, 0.48681214), (3, 0.39602765)]",,
4054,"['começando', 'agora', 'junte', 'webinar', 'entre', 'louças', 'textos', 'trabalham', 'comunicadores', 'pandemia', 'covid-19', 'fórum', 'reportagem', 'sobre', 'crise', 'global', 'saúde', 'facebook', 'gratuito']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4055,"['remember', 'idiot', 'dutton', 'refuse', 'meeting', 'visit', 'person', 'quarantine', 'straight', 'covid19']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4056,"['indiacovid', 'count', 'still', 'crisis', 'shafqatsbgetussags', 'na249', 'zimvpak', 'انصاف_کا_قتل_عام_نامنظور', 'sheikhrashid', 'shaheen', 'hasan', 'zimbabwe', 'chanyeol']","[(0, 0.121174544), (1, 0.34489593), (2, 0.32649526), (3, 0.20743427)]",,
4057,"['thing', 'professor', 'instead', 'cancel', 'class', 'sniffle', 'coughing', 'directly', 'quality', 'really', 'gross']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4058,"['try', 'semester', 'professor', 'strict', 'miss', 'would', 'class', 'always', 'childcare', 'afternoon', 'absolutely', 'terrify']","[(0, 0.11343175), (1, 0.040327147), (2, 0.3265186), (3, 0.51972246)]",,
4059,"['might', 'teacher', 'think', 'nonbinary', 'people', 'start']","[(0, 0.11342254), (1, 0.040327046), (2, 0.63882416), (3, 0.20742624)]",,
4060,"['pandemic', 'aging', 'unfortunately', 'suffering', 'effects', 'pandemic', 'stress', 'whitney', 'clinical', 'assistant', 'professor']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4061,"['horário', 'brasília', 'participe', 'webinar', 'entre', 'louças', 'textos', 'trabalham', 'comunicadores', 'pandemia', 'covid-19', 'fórum', 'reportagem', 'sobre', 'crise', 'global', 'saúde', 'facebook', 'gratuito']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4062,"['namanya', 'peradilan', 'cuman', 'cororong', 'kmpusku', 'dibuat', 'daring', 'lewat', 'school']","[(0, 0.113423005), (1, 0.040327046), (2, 0.63882226), (3, 0.20742768)]",,
4063,"['thankyouthurday', 'thank', 'fantastic', 'volunteer', 'continue', 'raise', 'awareness', 'cancer', 'symptom', 'screening', 'programme', 'community', 'covid-19', 'pandemic', 'move', 'online', 'running', 'cancel', 'cancer', 'sessions', 'cancerawareness']","[(0, 0.40996668), (1, 0.024821676), (2, 0.24520183), (3, 0.32000983)]",,
4064,"['covid', 'different', 'illness', 'others', 'love', 'touch', 'reaction', 'husband', 'years', 'nurse', 'telling', 'change', 'seeing', 'stomach', 'ventilator', 'totally', 'incapacitate']","[(0, 0.4257586), (1, 0.040327046), (2, 0.32648796), (3, 0.20742641)]",,
4065,"['agregamos', 'niños', 'pobres', 'déficit', 'nuticional', 'agrava', 'covid', 'muchas', 'enfermedades', 'educación', 'pérdida', 'estudiantes', 'medicina', 'aprendiendo', 'cirujía', 'prácticas', 'muertos', 'millón', 'suecia', 'colpaso', 'económica', 'tragedia', 'anunciada']","[(0, 0.4257586), (1, 0.040327046), (2, 0.32648796), (3, 0.20742641)]",,
4066,"['rcsdanswerme', 'superintendent', 'really', 'think', 'minute', 'ignore', 'blame', 'teacher', 'wewontfall4it', 'teacher']","[(0, 0.08642788), (1, 0.030729162), (2, 0.72478426), (3, 0.15805869)]",,
4067,"['verge', 'crying', 'break', 'anything', 'teacher', 'call', 'would', 'straw', 'today']","[(0, 0.11342254), (1, 0.040327046), (2, 0.63882416), (3, 0.20742624)]",,
4068,"['think', 'special', 'place', 'professor', 'attendance', 'threaten']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4069,"['wkwkwk', 'perna', 'serba', 'salah', 'waktu', 'ditanya', 'jawabannya', 'salah', 'disindir', 'makanya', 'zoom', 'perhatiin', 'gabung', 'doang', 'ditanya', 'gabisa', 'mending', 'gausah', 'gabung', 'buang²', 'kuota', 'dosen', 'killer']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4070,"['people', 'meeting', 'disrespect', 'teacher', 'try']","[(0, 0.11342254), (1, 0.040327046), (2, 0.63882416), (3, 0.20742624)]",,
4071,"['looking', 'class', 'forget', 'camera', 'professor', 'thought', 'question', 'since', 'smiling']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4072,"['professor', 'installationsföreläsning', 'källkritik', 'digitala', 'kulturen', 'algoritmer', 'plattformar']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4073,"['teacher', 'comfy']","[(0, 0.11342254), (1, 0.040327046), (2, 0.63882416), (3, 0.20742624)]",,
4074,"['game', 'couple', 'hours', 'combine', 'university', 'end', 'sending', 'physical', 'therapy', 'hands', 'fuck', 'tendon', 'wrist', 'typing']","[(0, 0.113423236), (1, 0.040327054), (2, 0.32648993), (3, 0.51975983)]",,
4075,"['explain', 'brother', 'social', 'problem', 'professor', 'lecture']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4076,"['username', 'username', 'change', 'chutiyappa', 'teacher', 'chilla', 'chila']","[(0, 0.113422535), (1, 0.040327042), (2, 0.63882416), (3, 0.20742622)]",,
4077,"['rishi', 'sunak', 'prime', 'minister', 'hancock', 'discuss', 'country', 'battle', 'covid-19', 'lockdown', 'thing', 'thing', 'society', 'anymore']","[(0, 0.113437876), (1, 0.040327232), (2, 0.63876027), (3, 0.2074746)]",,
4078,"['covid19india', 'meeting', 'preside', 'president', 'along', 'specialize', 'doctor', 'fight', 'fear', 'anxiety', 'amidst', 'pandemic']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4079,"['waist', 'couple', 'instead', 'university', 'working', 'living']","[(0, 0.113423236), (1, 0.040327054), (2, 0.32648993), (3, 0.51975983)]",,
4080,"['megamall', 'steps', 'university', 'still', 'class', 'unfortunately']","[(0, 0.113423236), (1, 0.040327054), (2, 0.32648993), (3, 0.51975983)]",,
4081,"['really', 'hospital', 'love', 'pass', 'really', 'inhumane', 'cruel', 'consequence', 'covid19', 'absolutely']","[(0, 0.11343175), (1, 0.040327147), (2, 0.32651857), (3, 0.5197225)]",,
4082,"['professor', 'locking', 'recording', 'class', 'filling', 'study', 'guide']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4083,"['literally', 'story', 'professor', 'meeting']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4084,"['roommate', 'stay', 'still', 'pretend', 'freeze', 'connection', 'class', 'would', 'pilate', 'walk', 'background', 'ruin', 'professor', 'realize', 'freeze']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4085,"['dying', 'embarrassment', 'imagine', 'front', 'teacher', 'alone', 'plsss', 'want']","[(0, 0.11342254), (1, 0.040327046), (2, 0.63882416), (3, 0.20742624)]",,
4086,"['attach', 'bullshit', 'diversity', 'sorry', 'champion', 'diversity', 'saying', 'nigger', 'twice', 'getting', 'initially', 'confuse', 'upset', 'college', 'floating']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4087,"['adaaa', 'killer', 'dosen', 'harus', 'tepat', 'waktu', 'gaada', 'dispensasi', 'telat', 'masuk', 'wasalam']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4088,"['always', 'hate', 'always', 'fight', 'parent', 'college', 'friend']","[(0, 0.11342324), (1, 0.3526584), (2, 0.32648998), (3, 0.20742838)]",,
4089,"['biden', 'covid', 'nurse', 'autoimmune', 'testify', 'writing', 'names', 'image', 'technology', 'available', 'please', 'biden', 'harris', 'shenanigan']","[(0, 0.3245058), (1, 0.26861984), (2, 0.24879922), (3, 0.15807515)]",,
4090,"['minutes', 'teacher', 'watch', 'lying', 'couch']","[(0, 0.11342254), (1, 0.040327046), (2, 0.63882416), (3, 0.20742624)]",,
4091,"['indonesia', 'sentence', 'prisoner', 'death', 'covid', 'system', 'still', 'find', 'people', 'death', 'machine', 'bonkers']","[(0, 0.4257586), (1, 0.040327046), (2, 0.32648796), (3, 0.20742641)]",,
4092,"['professor', 'learn', 'fire', 'laptop', 'screen', 'relate', 'meeting', 'freeze', 'could', 'access', 'email', 'personal', 'email', 'university', 'email', 'message', 'longer', 'school']","[(0, 0.06981426), (1, 0.024821613), (2, 0.5854344), (3, 0.31992975)]",,
4093,"['would', 'graphic', 'novel', 'jade', 'college', 'english', 'major', 'drinking', 'whiskey', 'camera', 'require', 'gender', 'study', 'class']","[(0, 0.11342651), (1, 0.040327087), (2, 0.32650262), (3, 0.5197438)]",,
4094,"['since', 'elect', 'climate', 'meeting', 'putin', 'leading', 'biden', 'dumbass', 'meeting', 'covid', 'transmit', 'computer']","[(0, 0.4257586), (1, 0.040327046), (2, 0.32648796), (3, 0.20742641)]",,
4095,"['diodes-', 'tire', 'waking', 'tire', 'onlineclasses', 'pandemiclife', 'teachertwitter']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4096,"['repeat', 'might', 'happen', 'covid', 'manage', 'brazil', 'thousand', 'covid', 'suffering', 'class', 'reason', 'happen']","[(0, 0.5624287), (1, 0.030729162), (2, 0.24878341), (3, 0.15805867)]",,
4097,"['least', 'morning', 'consist', 'calling', 'fucking', 'bitch', 'front', 'thesis', 'professor', 'cause', 'bitch', 'wanna', 'throw', 'grass']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4098,"['omgggggggg', '.....', 'teacher', 'sorry', 'accident', 'paper', 'still', 'driving']","[(0, 0.11342254), (1, 0.040327046), (2, 0.63882416), (3, 0.20742624)]",,
4099,"['everything', 'college', 'majors', 'better', 'future', 'simply', 'democratize', 'mutualize', 'learnedness', 'knowledge', 'technical', 'skill', 'lecture', '1000', 'dollar']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4100,"['desperately', 'campaigning', 'bengal', 'covid', 'crisis', 'meeting', 'know', 'cash', 'political', 'capital']","[(0, 0.56224257), (1, 0.030896481), (2, 0.24879251), (3, 0.15806846)]",,
4101,"['fail', 'virtual', 'classroom', 'expose', 'teacher', 'racist', 'offensive', 'rant']","[(0, 0.11342254), (1, 0.040327046), (2, 0.63882416), (3, 0.20742624)]",,
4102,"['today', 'email', 'teacher', 'honor']","[(0, 0.11342254), (1, 0.040327046), (2, 0.63882416), (3, 0.20742624)]",,
4103,"['scare', 'teacher', 'suppose', 'chatbox', 'accidentally', 'earlier', 'cause', 'scare', 'class', 'help-']","[(0, 0.11342254), (1, 0.040327046), (2, 0.63882416), (3, 0.20742624)]",,
4104,"['colombia', 'teacher', 'found', 'sucking', 'brea$t', 'neglect', 'camera', 'class', 'adolescent', 'student']","[(0, 0.086428225), (1, 0.030729165), (2, 0.7193142), (3, 0.1635284)]",,
4105,"['proof', 'lyinjoebiden', 'scare', 'little', 'month', 'pack', 'maker', 'impeach', 'trump', 'covid', 'killer', 'hardly', 'travel', 'wear', 'call', 'life', 'beware', 'sheep']","[(0, 0.4257586), (1, 0.040327046), (2, 0.32648796), (3, 0.20742641)]",,
4106,"['teacher', 'please', 'dming', 'question', 'front', 'whole', 'class', 'spitefully', 'guess', 'ignorance']","[(0, 0.11342254), (1, 0.040327046), (2, 0.63882416), (3, 0.20742624)]",,
4107,"['email', 'teacher', 'apology', 'crying', 'college']","[(0, 0.11342254), (1, 0.040327046), (2, 0.63882416), (3, 0.20742624)]",,
4108,"['school', 'professor', 'teach', 'classroom', 'empty', 'rooms', 'student', 'choose', 'pay', 'leadership', 'provide', 'student', 'refund', 'faculty', 'increase']","[(0, 0.06981299), (1, 0.0248216), (2, 0.771086), (3, 0.13427944)]",,
4109,"['professor', 'playing', 'graduation', 'reading', 'senior', 'hand', 'diploma', 'small', 'commencement', 'since', 'traditional', 'commencement']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4110,"['middle', 'school', 'really', 'people', 'understand', 'covid', 'move', 'needle', 'afraid', 'cause']","[(0, 0.4542918), (1, 0.024821626), (2, 0.39320594), (3, 0.12768067)]",,
4111,"['close', 'caption', 'transcription', 'conference', 'help', 'terrible', 'covid', 'hilarity', 'channel', 'chatter']","[(0, 0.4257586), (1, 0.040327046), (2, 0.32648796), (3, 0.20742641)]",,
4112,"['fact', 'cancer', 'covid', 'vaccination', 'april', 'register', 'event', 'meeting', 'passcode', '341203', '16465588656', 'enter', 'meeting', 'passcode']","[(0, 0.4257586), (1, 0.040327046), (2, 0.32648796), (3, 0.20742641)]",,
4113,"['wrong', 'misunderstanding', 'university', 'belive', 'pay', 'price', 'shittier']","[(0, 0.11342323), (1, 0.04032705), (2, 0.3264899), (3, 0.51975983)]",,
4114,"['contagien', 'covid', 'mueran', 'mismo', 'conscientes', 'ahora', 'ellos', 'salvan', 'virus', 'mierda', 'prefiero', 'verlos', 'arriesgarlos', 'enfermen', 'hasta', 'ahora', 'nadie', 'murió', 'ten', 'contraer', 'coronavirus']","[(0, 0.32451248), (1, 0.030729223), (2, 0.48668215), (3, 0.15807612)]",,
4115,"['volunteer', 'minute', 'bunch', 'university', 'academic', 'type', 'experience', 'indie', 'publisher', 'week', 'thinking']","[(0, 0.11342323), (1, 0.04032705), (2, 0.3264899), (3, 0.51975983)]",,
4116,"['event', 'host', 'science', 'outreach', 'american', 'society', 'perspective', 'medical', 'racism', 'covid-19', 'disrupt', 'bomber', 'play', 'sexually', 'graphic', 'audio', 'write', 'racist', 'speech']","[(0, 0.113428295), (1, 0.040327117), (2, 0.32650548), (3, 0.51973915)]",,
4117,"['terus', 'beberapa', 'minggu', 'kemudian', 'langsung', 'izinin', 'tanpa', 'mintai', 'bukti', 'kelas', 'sering', 'bolo', 'padahal', 'masuk', 'emang', 'sinyal', 'keseringan', 'masalah', 'keluar', 'masuk', 'kalau', 'panggil']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4118,"['messaging', 'collaboration', 'tool', 'could', 'accidentally', 'employee', 'misuse', 'client', 'information', 'issue', 'business', 'contract', 'business', 'plan', 'covid', 'result', 'collaborationtools', 'veritas']","[(0, 0.3244631), (1, 0.030729188), (2, 0.48674208), (3, 0.15806569)]",,
4119,"['people', 'interaction', 'learn', 'social', 'skill', 'social', 'medium', 'nothing', 'advance', 'skill', 'teacher', 'parent', 'young']","[(0, 0.08642854), (1, 0.2687262), (2, 0.48678458), (3, 0.15806073)]",,
4120,"['leave', 'button', 'teacher', 'wrapping', 'sentence', 'unnecessary', 'filler', 'never', 'proud']","[(0, 0.113422535), (1, 0.040327042), (2, 0.63882416), (3, 0.20742622)]",,
4121,"['professor', 'talks', 'circle', 'goddamn', 'screaming', 'wait', 'minute', 'cancel', 'meeting', 'semester', 'reschedule']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4122,"['people', 'class', 'camera', 'feel', 'disrespectful', 'professor', 'talking', 'people']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4123,"['terribly', 'covid', 'particularly', 'awful', 'performing', 'performance', 'beethoven', 'video', 'alternative', 'simply', 'choir', 'perform', 'safely']","[(0, 0.4257586), (1, 0.040327046), (2, 0.32648796), (3, 0.20742641)]",,
4124,"['professor', 'accidentally', 'end', 'meeting']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4125,"['guess', 'covid', 'damage', 'international', 'economy', 'benefit', 'china', 'conspiracy', 'theory', 'motive', 'exist', 'devices', 'government', 'computer', 'coincidence', 'think']","[(0, 0.5623088), (1, 0.030729381), (2, 0.2488414), (3, 0.15812047)]",,
4126,"['csusb', 'essential', 'conversation', 'asian', 'racism', 'conversation', 'discus', 'asian', 'racism', 'result', 'covid-19', 'pandemic', 'program', 'place', 'beginning', 'monday']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4127,"['tucker', 'carlson', 'mock', 'biden', 'wearing', 'question', 'president', 'scare', 'digital', 'covid']","[(0, 0.5624155), (1, 0.03072991), (2, 0.2487895), (3, 0.1580651)]",,
4128,"['pasando', 'universidades', 'méxico', 'ofrece', 'inicia', 'julio', 'termina', 'enero', 'cuesta', '59,400', 'contiene', 'módulos', 'fuerte', 'entorno', 'regulatorio', 'mexicano', 'embargo', 'dentro', 'caros']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4129,"['offline', 'interaksi', 'secara', 'dosen', 'bantu', 'inget', 'materi', 'kontak', 'dosen', 'langsung', 'kerasa', 'capek', 'dibanding', 'kotak', 'lewat', 'gmeet', 'pernah', 'bakal', 'cepet', 'capek', 'interaksi', 'langsung', 'gituu']","[(0, 0.11343281), (1, 0.040327165), (2, 0.32651708), (3, 0.51972294)]",,
4130,"['deliberate', 'incompetence', 'fail', 'extend', 'legislation', 'allow', 'council', 'meeting', 'team', 'following', 'ending', 'court', 'council', 'meeting', 'person', 'covid-19', 'restriction', 'still', 'apply']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4131,"['first', 'use', 'panic', 'teacher', 'reading', 'quistions', 'student', 'voice', 'asking?!why', 'teacher', 'start', 'lesson', 'start', 'ready']","[(0, 0.058559544), (1, 0.18198904), (2, 0.6497328), (3, 0.10971856)]",,
4132,"['president', 'shot', 'american', 'cousin', 'walk', 'alone', 'wearing', 'chutzpah', 'reassure', 'leader', 'world', 'fighting', 'invisible', 'terrorist', 'covid19']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4133,"['pernah', 'sekali', 'doang', 'ngerjain', 'temenku', 'samsek', 'bantu', 'karna', 'rusak', 'yaudah', 'dimaklumin', 'diputusin', 'presentasi', 'temennya', 'malah', 'masuk', 'samsek', 'jadinya', 'gantiin', 'sebel']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4134,"['nobody', 'talking', 'teacher', 'talking', 'might', 'introvert', 'embarrassment', 'surpass']","[(0, 0.11342254), (1, 0.040327046), (2, 0.63882416), (3, 0.20742624)]",,
4135,"['covidioten', 'agenda', 'total', 'verfallen', 'tragen', 'masken', 'einem', 'meeting', 'besser', 'besser', 'wissen', 'übertragung', 'wirklich', 'seine', 'wirte', 'findet']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4136,"['virus', 'llama', 'corrupción', 'lleva', 'desangrando', 'virus', 'covid', 'vacuna', 'entonces', 'protestamos', 'andenes', 'princesa', 'ponga', 'brava']","[(0, 0.4257586), (1, 0.040327046), (2, 0.32648796), (3, 0.20742641)]",,
4137,"['escrevi', 'grupo', 'libra', 'assisdente', 'prestei', 'atenção', 'fazendo', 'imprimindo', 'coisas', 'minha', 'espero', 'professora', 'burra']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4138,"['accessibility', 'teacher', 'exploitive', 'student', 'ridiculous', 'tiktok', 'still', 'present', 'getting', 'prepped', 'surgery']","[(0, 0.086428225), (1, 0.030729165), (2, 0.71931344), (3, 0.16352914)]",,
4139,"['professor', 'looking']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4140,"['meawarenesshour', 'arbeiten', 'bausteinen', 'wissensvermittlung', 'alltagskompetenz', 'mecfs', 'longcovid', 'konkretes', 'voneinander', 'lernen', 'durch', 'austausch', 'einüben', 'techniken', 'gegen', 'autonome', 'dysregulation', 'bitte', 'betroffene', 'weitergeben', 'danke']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4141,"['understand', 'teacher', 'could', 'attend', 'meeting', 'ball', 'twist']","[(0, 0.0864292), (1, 0.030729173), (2, 0.72477895), (3, 0.15806264)]",,
4142,"['professor', 'setting', 'video', 'enter', 'class', 'devil']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4143,"['social', 'anxiety', 'culture', 'worrying', 'offend', 'professor', 'leaving', 'meeting', 'quickly', 'saying', 'goodbye']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4144,"['fucking', 'tire', 'university']","[(0, 0.113423236), (1, 0.040327054), (2, 0.32648993), (3, 0.51975983)]",,
4145,['university'],"[(0, 0.113423236), (1, 0.040327054), (2, 0.32648993), (3, 0.51975983)]",,
4146,"['write', 'essay', 'grief', 'absurd', 'world', 'stay', 'connect', 'endtimes', 'talking', 'singing', 'crying', 'screen', 'pandemia', 'covid19']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4147,"['asleep', 'class', 'professor', 'call', 'cause', 'breakout', 'thing', 'bitch', 'cause']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4148,"['doctor', 'pretty', 'something', 'wrong', 'could', 'wrong', 'learn', 'university']","[(0, 0.086430706), (1, 0.030729193), (2, 0.48675558), (3, 0.39608455)]",,
4149,"['fuck', 'person', 'meeting', 'professor']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4150,"['jujur', 'jarang', 'paling', 'ujian', 'dikampus', 'selama', 'daring', 'dosen', 'ngadain', 'dosen']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4151,"['train', 'professor', 'professor', 'minutes']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4152,"['professor', 'mesmo', 'passado', 'sempre', 'tirar', 'máscara', 'ainda', 'estou', 'assistir']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4153,"['overhear', 'class', 'teacher', 'classic']","[(0, 0.11342254), (1, 0.040327046), (2, 0.63882416), (3, 0.20742624)]",,
4154,"['stupid', 'bitch', 'alive', 'call', 'enough', 'miss', 'biden', 'biden100days', '100dayswithbiden', 'democratsaredestroyingamerica', 'covidiot']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4155,"['school', 'grader', 'suck', 'school', 'august', 'failing', 'call', 'teacher']","[(0, 0.06981271), (1, 0.024821596), (2, 0.7776924), (3, 0.12767331)]",,
4156,"['cruel', 'tragedy', 'अफ़साना', 'अंजाम', 'मुमकिन', 'ख़ूबसूरत', 'छोड़ना', 'अच्छा', 'modigovtsenahopayega', 'modimadedisaster', 'covidemergency2021', 'indiafightscovid19', 'covid19indiahelp', 'modifailsindia', 'modiresign', 'centralvistaproject']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4157,"['custom', 'jewish', 'religion', 'bury', 'watch', 'shiva', 'covid']","[(0, 0.4257586), (1, 0.040327046), (2, 0.32648796), (3, 0.20742641)]",,
4158,"['professor', 'overheating', 'class']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
4159,"['teacher', 'choke', 'end', 'class', 'early']","[(0, 0.11342254), (1, 0.040327046), (2, 0.63882416), (3, 0.20742624)]",,
4160,"['pass', 'comprehensive', 'exam', 'covid', 'distinction', 'committee', 'member', 'break', 'crying', 'officially', 'going', 'collapse']","[(0, 0.4257586), (1, 0.040327046), (2, 0.32648796), (3, 0.20742641)]",,
4161,"['cousin', 'grade', 'teacher', 'talking', 'hear', 'huhhh']","[(0, 0.11342254), (1, 0.040327046), (2, 0.63882416), (3, 0.20742624)]",,
4162,"['would', 'right', 'scare', 'sleep', 'class', 'teacher']","[(0, 0.11342254), (1, 0.040327046), (2, 0.63882416), (3, 0.20742624)]",,
4163,"['spanish', 'professor', 'email', 'paragraph', 'respond', 'correct', 'sigh', 'dissatisfy', 'keep', 'saying', 'read']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
