,response,distributions,probable_topic,topic_probability
5170,"['monaghan', 'education', 'centre', 'support', 'available', 'local', 'tutor', 'area', 'online', 'learning', 'teacher', 'using', 'online', 'platform', 'email', 'director@metc.ie', 'google', 'microsoftteams', 'skype']","[(1, 0.02262708), (2, 0.4381901), (4, 0.17302449), (5, 0.011928397), (6, 0.16562983), (7, 0.014932271), (8, 0.16199233)]",,
5171,"['australian', 'teacher', 'school', 'staff', 'microsoft', 'edtech', 'tool', 'support', 'remotelearning', 'microsoftteams', 'office365', 'minecraftedu', 'aussieed', 'TWITTER_HANDLE']","[(1, 0.022902), (2, 0.7211668), (4, 0.17230351), (5, 0.011928084), (6, 0.02461101), (7, 0.014932271), (8, 0.020480866)]",,
5172,"['australian', 'teacher', 'school', 'staff', 'microsoft', 'edtech', 'tool', 'support', 'remotelearning', 'microsoftteams', 'office365', 'minecraftedu', 'aussieed', 'TWITTER_HANDLE']","[(1, 0.02289984), (2, 0.721169), (4, 0.17230347), (5, 0.011928084), (6, 0.02461101), (7, 0.014932271), (8, 0.020480866)]",,
5173,"['TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'somebody', 'assist', 'logging', 'microsoft', 'team', 'please-', 'try', 'answer', 'thanks']","[(1, 0.27290094), (2, 0.62721616), (4, 0.026590534), (5, 0.010453955), (6, 0.021569453), (7, 0.01308687), (8, 0.017949488)]",,
5174,"['event', 'force', 'university', 'solution', 'maintain', 'education', 'student', 'home', 'college', 'implement', 'blend', 'learning', 'microsoft', 'team', 'platform', 'online', 'class', 'disseminate', 'information', 'professor']","[(1, 0.02262707), (2, 0.5813823), (4, 0.030340105), (5, 0.011928084), (6, 0.024610994), (7, 0.15594386), (8, 0.16149215)]",,
5175,"['TWITTER_HANDLE', 'university', 'recommend', 'team', 'microsoft', 'check']","[(1, 0.022901148), (2, 0.72211975), (4, 0.030340105), (5, 0.15293965), (6, 0.024610994), (7, 0.014932271), (8, 0.020480575)]",,
5176,"['anybody', 'submit', 'assignment', 'piece', 'microsoft', 'team', 'quick', 'video', 'might', 'remember', 'teacher', 'email', 'swing', 'things', 'morning', 'either', 'follow', 'normal', 'timetable', 'schedule', 'suit']","[(1, 0.022627074), (2, 0.72238004), (4, 0.030349214), (5, 0.011928083), (6, 0.16562694), (7, 0.01493227), (8, 0.020480866)]",,
5177,"['TWITTER_HANDLE', 'professor', 'switch', 'microsoft', 'team']","[(1, 0.026665786), (2, 0.8406578), (4, 0.03532074), (5, 0.013886198), (6, 0.028651137), (7, 0.017383553), (8, 0.023842666)]",,
5178,"['TWITTER_HANDLE', 'still', 'training', 'microsoft', 'team']","[(1, 0.026657542), (2, 0.84066606), (4, 0.035320736), (5, 0.0138861975), (6, 0.028651135), (7, 0.017383551), (8, 0.023842664)]",,
5179,"['webinars', 'guidance', 'using', 'microsoftteams', 'deliver', 'effective', 'online', 'learning', 'university', 'student', 'working', 'remotely', 'remotelearning']","[(1, 0.026341531), (2, 0.34850195), (4, 0.19948077), (5, 0.013886565), (6, 0.19281079), (7, 0.017383553), (8, 0.18800274)]",,
5180,"['virtuallearning', 'student', 'teacher', 'grade', 'TWITTER_HANDLE', 'mentor', 'learner', 'excite', 'attend', 'virtual', 'class', 'pypatggs', 'microsoftteams', 'thanks', 'TWITTER_HANDLE', 'training']","[(1, 0.16843848), (2, 0.48338085), (4, 0.15130323), (5, 0.010453955), (6, 0.02156947), (7, 0.13667159), (8, 0.017949833)]",,
5181,"['TWITTER_HANDLE', 'monmaap', 'masih', 'banyak', 'pilihan', 'kenapa', 'nggak', 'pakai', 'classroom', 'moodle', 'microsoft', 'yaaaaahh']","[(1, 0.032019522), (2, 0.8092463), (4, 0.04225778), (5, 0.016613467), (6, 0.03427826), (7, 0.020797705), (8, 0.028525395)]",,
5182,"['TWITTER_HANDLE', 'microsoft', 'team', 'group', 'ribet', 'anjir', 'mendingan', 'tatap', 'langsung', 'tinggal', 'duduk', 'manis', 'mendengarkan']","[(1, 0.026663627), (2, 0.84066), (4, 0.03532074), (5, 0.013886198), (6, 0.028651137), (7, 0.017383553), (8, 0.023842666)]",,
5183,"['TWITTER_HANDLE', 'microsoft', 'keknya']","[(1, 0.032025505), (2, 0.8092403), (4, 0.04225778), (5, 0.016613467), (6, 0.03427826), (7, 0.020797705), (8, 0.028525395)]",,
5184,"['TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'microsoft', 'team', 'hampir', 'semua', 'matkul', 'pengumpan', 'tugas']","[(1, 0.2727983), (2, 0.62731886), (4, 0.026590534), (5, 0.010453955), (6, 0.021569453), (7, 0.01308687), (8, 0.017949488)]",,
5185,"['TWITTER_HANDLE', 'microsoft', 'team']","[(1, 0.026664665), (2, 0.8406589), (4, 0.03532074), (5, 0.013886198), (6, 0.028651137), (7, 0.017383553), (8, 0.023842666)]",,
5186,"['TWITTER_HANDLE', 'salah', 'dosenku', 'microsoft', 'team']","[(1, 0.026659478), (2, 0.84066415), (4, 0.03532074), (5, 0.013886198), (6, 0.028651137), (7, 0.017383553), (8, 0.023842666)]",,
5187,"['TWITTER_HANDLE', 'microsoft', 'team']","[(1, 0.026661472), (2, 0.8406621), (4, 0.03532074), (5, 0.013886198), (6, 0.028651137), (7, 0.017383553), (8, 0.023842666)]",,
5188,"['using', 'microsoft', 'team', 'accidentally', 'answer', 'teacher', 'could', 'tomorrow']","[(1, 0.022627076), (2, 0.7223801), (4, 0.030349206), (5, 0.011928397), (6, 0.16562662), (7, 0.014932271), (8, 0.020480866)]",,
5189,"['microsoft', 'team', 'skype', 'kimia', 'brainpop', 'mango', 'wardaya', 'college', 'history', 'timeline', 'today', 'hostory']","[(1, 0.031515047), (2, 0.80975074), (4, 0.042257782), (5, 0.016613467), (6, 0.03427826), (7, 0.020797707), (8, 0.028525399)]",,
5190,"['TWITTER_HANDLE', 'TWITTER_HANDLE', 'working', 'staff', 'twice', 'month', 'digital', 'tool', 'microsoft', 'platform', 'digital', 'technology', 'teacher', 'leader', 'check', 'comfort', 'level', 'using', 'platform', 'apchat']","[(1, 0.014768639), (2, 0.54921365), (3, 0.18666196), (4, 0.019403284), (5, 0.1874872), (6, 0.016190978), (8, 0.013094763)]",,
5191,"['TWITTER_HANDLE', 'microsoft', 'school', 'absolutely', 'team', 'powerful', 'university', 'student', 'screencastify', 'google', 'classroom']","[(1, 0.026664767), (2, 0.8406588), (4, 0.03532074), (5, 0.013886198), (6, 0.028651137), (7, 0.017383553), (8, 0.023842666)]",,
5192,"['TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'please', 'feature', 'asap-', 'administrator', 'teacher', 'microsoftteams', 'class', 'right', 'leaving', 'student', 'classroom', 'unsupervised', 'schoolsclosed', 'remoteteaching', 'remotelearning']","[(0, 0.103084445), (1, 0.246548), (2, 0.37514928), (4, 0.12135115), (6, 0.017294738), (7, 0.10958541), (8, 0.014392467)]",,
5193,"['social', 'distance', 'reading', 'class', 'syllabus', 'prepping', 'attend', 'microsoft', 'team', 'online', 'university', 'tomorrow', 'night']","[(1, 0.026341531), (2, 0.676822), (4, 0.03532074), (5, 0.013886198), (6, 0.028651137), (7, 0.18154359), (8, 0.023842666)]",,
5194,"['TWITTER_HANDLE', 'record', 'webinar', 'studio', 'remote', 'learning', 'option', 'using', 'TWITTER_HANDLE', 'excite', 'teacher', 'student', 'TWITTER_HANDLE', 'transitional', 'online', 'learning', 'mlcadventures', 'mlcmiami', 'microsoftedu', 'mieexpert']","[(1, 0.33399957), (2, 0.31971467), (4, 0.021677027), (6, 0.10589764), (8, 0.19407237)]",,
5195,"['TWITTER_HANDLE', 'schedule', 'meeting', 'professor', 'boss', 'usual', 'conduct', 'phone', 'microsoft', 'team', 'software', 'person']","[(1, 0.026659051), (2, 0.8406645), (4, 0.03532074), (5, 0.013886198), (6, 0.028651137), (7, 0.017383553), (8, 0.023842666)]",,
5196,"['people', 'looking', 'making', 'class', 'campus', 'office', 'virtual', 'however', 'campus', 'microsoft', 'campus', 'already', 'call', 'microsoft', 'team', 'student', 'access', 'university', 'login']","[(1, 0.022627069), (2, 0.7223939), (4, 0.030340103), (5, 0.011928083), (6, 0.024610994), (7, 0.15594386), (8, 0.020480573)]",,
5197,"['people', 'looking', 'making', 'class', 'campus', 'office', 'virtual', 'however', 'campus', 'microsoft', 'campus', 'already', 'call', 'microsoft', 'team', 'student', 'access', 'university', 'login']","[(1, 0.02262707), (2, 0.7223938), (4, 0.030340105), (5, 0.011928084), (6, 0.024610994), (7, 0.15594386), (8, 0.020480575)]",,
5198,"['sunday', 'finishing', 'learning', 'great', 'session', 'courtesy', 'coach', 'TWITTER_HANDLE', 'negative', 'split', 'making', 'focus', 'beyond', 'movement', 'cheer', 'TWITTER_HANDLE', 'keeping', 'focus', 'think', 'nail', 'microsoft', 'team']","[(1, 0.02023958), (2, 0.7562928), (4, 0.026590534), (5, 0.010453955), (6, 0.021569453), (7, 0.01308687), (8, 0.14153421)]",,
5199,"['TWITTER_HANDLE', 'teacher', 'tune', 'tomorrow', 'microsoft', 'team', 'distant', 'learning', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE']","[(1, 0.53377753), (2, 0.3603269), (4, 0.01259173), (6, 0.010211546), (8, 0.067103066)]",,
5200,"['TWITTER_HANDLE', 'university', 'microsoft']","[(1, 0.03203251), (2, 0.80923325), (4, 0.04225778), (5, 0.016613467), (6, 0.03427826), (7, 0.020797705), (8, 0.028525395)]",,
5201,"['earn', 'working', 'smart', 'using', 'microsoft', 'team', 'higher', 'education', 'microsoft', 'educator', 'center', 'check', 'course', 'TWITTER_HANDLE']","[(1, 0.016050054), (2, 0.6065858), (4, 0.021320706), (5, 0.30534932), (6, 0.017604055), (7, 0.010493258), (8, 0.014392182)]",,
5202,"['earn', 'working', 'smart', 'using', 'microsoft', 'team', 'higher', 'education', 'microsoft', 'educator', 'center', 'check', 'course', 'TWITTER_HANDLE']","[(1, 0.016049763), (2, 0.6065861), (4, 0.021320706), (5, 0.30535093), (6, 0.017602442), (7, 0.010493258), (8, 0.014392182)]",,
5203,"['teacher', 'create', 'class', 'group', 'chat', 'microsoft', 'team', 'telling', 'student', 'running', 'outside', 'minutes', 'twice', 'tracking']","[(1, 0.019830715), (2, 0.633105), (4, 0.026598519), (5, 0.010453955), (6, 0.14515795), (7, 0.1366716), (8, 0.017949745)]",,
5204,"['TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'microsoft', 'team', 'video', 'phone', 'video', 'need', 'using', 'modifier', 'visit']","[(1, 0.45590696), (2, 0.30743486), (4, 0.013370963), (6, 0.19727856)]",,
5205,"['thuis', 'oefenen', 'microsoft', 'team', 'digitaal', 'college', 'verzorgen', 'belangrijk', 'altijd', 'gezicht', 'juiste', 'plooi', 'houden', 'leesglaasjes', 'kijken', 'ookfhtl']","[(1, 0.031515043), (2, 0.8097508), (4, 0.04225778), (5, 0.016613467), (6, 0.03427826), (7, 0.020797705), (8, 0.028525395)]",,
5206,"['scusate', 'possibile', 'domenica', 'pomeriggio', 'perdere', 'testa', 'appresso', 'professori', 'microsoft', 'team', 'merda']","[(1, 0.031515047), (2, 0.80975074), (4, 0.042257782), (5, 0.016613467), (6, 0.03427826), (7, 0.020797707), (8, 0.028525399)]",,
5207,"['teacher', 'powerpoint', 'presentation', 'engage', 'student', 'recording', 'slideshow', 'exist', 'using', 'audio', 'video', 'allow', 'explain', 'slide', 'greater', 'detail', 'upload', 'microsoftteams', 'edshareie']","[(1, 0.019830719), (2, 0.3844622), (4, 0.15164465), (5, 0.010454073), (6, 0.26875463), (7, 0.13667119), (8, 0.017949937)]",,
5208,"['TWITTER_HANDLE', 'twitter', 'TWITTER_HANDLE', 'twitter', 'blow', 'supportive', 'generous', 'people', 'sharing', 'note', 'resource', 'wonderful', 'diligent', 'teacher', 'using', 'edmodo', 'googleclassroom', 'microsoft', 'padlet']","[(1, 0.020308556), (2, 0.756214), (4, 0.026597101), (5, 0.01045423), (6, 0.14515704), (7, 0.01308687), (8, 0.0179497)]",,
5209,"['question', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'move', 'class', 'online', 'concern', 'accessibility', 'student', 'china', 'accessible', 'china', 'canvas', 'google', 'drive', 'google', 'microsoft', 'drive', 'team', 'youtube']","[(1, 0.018014044), (2, 0.6731065), (4, 0.023665803), (6, 0.019196998), (7, 0.23163033), (8, 0.015975198)]",,
5210,"['today', 'church', 'facebook', 'community', 'consult', 'national', 'emergency', 'board', 'meeting', 'international', 'youth', 'group', 'trip', 'microsoft', 'team', 'anyone', 'internet', 'university', 'school', 'online']","[(1, 0.031515043), (2, 0.8097508), (4, 0.04225778), (5, 0.016613467), (6, 0.03427826), (7, 0.020797705), (8, 0.028525395)]",,
5211,"['.....', 'teacher', 'assign', 'something', 'microsoft', 'team']","[(1, 0.022627076), (2, 0.72238445), (4, 0.030349225), (5, 0.011928085), (6, 0.024611011), (7, 0.15594383), (8, 0.020480867)]",,
5212,"['TWITTER_HANDLE', 'could', 'microsoft', 'team', 'load', 'compluter', 'tablet', 'smartphones', 'available', 'download', 'student', 'faculty', 'website']","[(1, 0.026659414), (2, 0.8406642), (4, 0.03532074), (5, 0.013886198), (6, 0.028651137), (7, 0.017383553), (8, 0.023842666)]",,
5213,"['class', 'using', 'microsoft', 'team', 'teacher', 'create', 'online', 'classroom', 'space', 'online', 'student', 'microsoftteams', 'microsoft', 'education', 'msftadvocate', 'school', 'coronavirus', 'covid19']","[(0, 0.08603365), (1, 0.013270562), (2, 0.50591534), (4, 0.10095467), (6, 0.1798429), (7, 0.091459654), (8, 0.0120118)]",,
5214,"['class', 'using', 'microsoft', 'team', 'teacher', 'create', 'online', 'classroom', 'space', 'online', 'student', 'microsoftteams', 'microsoft', 'education', 'msftadvocate', 'school', 'coronavirus', 'covid19']","[(0, 0.08603365), (1, 0.013270562), (2, 0.50591534), (4, 0.10095466), (6, 0.17984293), (7, 0.091459654), (8, 0.0120118)]",,
5215,"['class', 'using', 'microsoft', 'team', 'teacher', 'create', 'online', 'classroom', 'space', 'online', 'student', 'microsoftteams', 'microsoft', 'education', 'msftadvocate', 'school', 'coronavirus', 'covid19']","[(0, 0.08603365), (1, 0.013270562), (2, 0.5059154), (4, 0.10095467), (6, 0.1798429), (7, 0.091459654), (8, 0.0120118)]",,
5216,"['teacher', 'student', 'try', 'access', 'massar', 'account', 'right', 'address', 'anyone', 'try', 'virtual', 'learning', 'using', 'microsoft', 'team', 'please', 'share', 'idea', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE']","[(1, 0.17126393), (2, 0.5754017), (4, 0.01940304), (6, 0.10589563), (8, 0.10339692)]",,
5217,"['try', 'microsoft', 'team', 'program', 'online', 'teaching', 'system', 'university']","[(1, 0.031515047), (2, 0.80975074), (4, 0.042257782), (5, 0.016613467), (6, 0.03427826), (7, 0.020797707), (8, 0.028525399)]",,
5218,"['microsoft', 'showcase', 'school', 'eltham', 'college', 'start', 'office', 'adoption', 'journey', 'cloud', 'design', 'sharepoint', 'microsoftteams', 'office365', 'useradoption', 'independentschool', 'education', 'teacher']","[(1, 0.026341539), (2, 0.6754099), (4, 0.20089239), (5, 0.013886198), (6, 0.02865116), (7, 0.017383553), (8, 0.023843098)]",,
5219,"['microsoft', 'showcase', 'school', 'eltham', 'college', 'start', 'office', 'adoption', 'journey', 'cloud', 'design', 'sharepoint', 'microsoftteams', 'office365', 'useradoption', 'independentschool', 'education', 'teacher']","[(1, 0.026341539), (2, 0.67540956), (4, 0.2008928), (5, 0.013886198), (6, 0.02865116), (7, 0.017383553), (8, 0.023843098)]",,
5220,"['instructional', 'designer', 'available', 'microsoft', 'team', 'today', 'a.m.–4:00', 'question', 'online', 'teaching', 'TWITTER_HANDLE', 'ohiouniversity']","[(1, 0.02666155), (2, 0.840662), (4, 0.03532074), (5, 0.013886198), (6, 0.028651137), (7, 0.017383553), (8, 0.023842666)]",,
5221,"['might', 'helpful', 'fellow', 'teacher', 'links', 'training', 'three', 'blend', 'learning', 'platform', 'commonly', 'school', 'itunes', 'google', 'classroom', 'microsoft', 'team']","[(1, 0.022627076), (2, 0.7220981), (4, 0.030349202), (5, 0.011928084), (6, 0.02461101), (7, 0.014932271), (8, 0.16177881)]",,
5222,"['TWITTER_HANDLE', 'teacher', 'authority', 'scotland', 'ask', 'provide', 'lesson', 'microsoft', 'team', 'school', 'entirely', 'every', 'diligent', 'enough']","[(1, 0.02286662), (2, 0.86315817), (4, 0.030347599), (5, 0.011928085), (6, 0.02461101), (7, 0.014932272), (8, 0.020480817)]",,
5223,"['everyone', 'living', 'utopia', 'university', 'pushing', 'microsoft', 'team']","[(1, 0.031515047), (2, 0.80975074), (4, 0.042257782), (5, 0.016613467), (6, 0.03427826), (7, 0.020797707), (8, 0.028525399)]",,
5224,"['TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'teacher', 'prepped', 'using', 'microsoft', 'team', 'teach', 'student', 'healthy', 'control', 'outbreak', 'healthy', 'people', 'vulnerable', 'recover', 'induce', 'last', 'immunity']","[(1, 0.18840772), (2, 0.63240486), (4, 0.02132574), (6, 0.116389066), (7, 0.010493258), (8, 0.014392344)]",,
5225,"['TWITTER_HANDLE', 'school', 'teacher', 'post', 'worksheet', 'reading', 'video', 'canvas', 'pretty', 'though', 'think', 'microsoft', 'team', 'similar', 'capacity', 'team', 'allow']","[(1, 0.01779442), (2, 0.78331), (4, 0.02367076), (6, 0.1291908), (7, 0.0116474265), (8, 0.015975358)]",,
5226,"['hear', 'microsoft', 'team', 'teamwork', 'office', 'login', 'office365', 'university', 'email', 'download', 'team', '️chat', '️meet', '️call', '️collaborate', 'anywhere']","[(1, 0.026341533), (2, 0.8409821), (4, 0.03532074), (5, 0.0138862), (6, 0.028651139), (7, 0.017383555), (8, 0.023842668)]",,
5227,"['computingscience', 'teacher', 'scotland', 'microsoft', 'create', 'TWITTER_HANDLE', 'please', 'TWITTER_HANDLE', 'details']","[(1, 0.020240355), (2, 0.75628215), (4, 0.026597098), (5, 0.010453955), (6, 0.14515728), (7, 0.01308687), (8, 0.0179497)]",,
5228,"['TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'microsoft', 'team', 'great', 'meeting', 'google', 'depend', 'school', 'ecosystem', 'teacher', 'sense', 'framework', 'structure', 'sense', 'normalcy', 'student']","[(1, 0.46589795), (2, 0.4723627), (4, 0.016438987), (6, 0.0133315725), (8, 0.0110942805)]",,
5229,"['teacher', 'microsoft', 'team', 'class', 'notebook', 'teaching', 'possibility', 'video', 'conferencing', 'student', 'group', 'appropriate', 'aussieed']","[(1, 0.019830715), (2, 0.6331049), (4, 0.026598519), (5, 0.010453955), (6, 0.14515796), (7, 0.13667159), (8, 0.017949745)]",,
5230,"['video', 'professor', 'weird', 'try', 'microsoft', 'team', 'thing', 'awake', 'would', 'open', 'camera']","[(1, 0.026341533), (2, 0.67682207), (4, 0.03532074), (5, 0.0138862), (6, 0.19281118), (7, 0.017383555), (8, 0.023842668)]",,
5231,"['college', 'starting', 'microsoft', 'team', 'schedule', 'lesson', 'guess', 'useful', 'program']","[(1, 0.031515047), (2, 0.80975074), (4, 0.042257782), (5, 0.016613467), (6, 0.03427826), (7, 0.020797707), (8, 0.028525399)]",,
5232,"['teacher', 'ask', 'install', 'microsoft', 'team', 'attend', 'course', 'still', 'monday']","[(1, 0.019830715), (2, 0.6331088), (4, 0.026598528), (5, 0.25762334), (6, 0.021569466), (7, 0.01308687), (8, 0.017949747)]",,
5233,"['•emails', 'regular', 'email', '•emails', 'university', 'email', '•edmodo', 'announcement', '•blackboard', 'announcement', 'online', 'lecture', '•microsoft', 'announcement', 'online', 'lecture', 'whatsap', 'announcement', 'seriously', 'something']","[(1, 0.039217386), (2, 0.5188512), (3, 0.010389362), (4, 0.05258567), (5, 0.020673834), (6, 0.042655937), (7, 0.27028286), (8, 0.035497066)]",,
5234,"['TWITTER_HANDLE', 'online', 'microsoft', 'team']","[(1, 0.026660778), (2, 0.8406628), (4, 0.03532074), (5, 0.013886198), (6, 0.028651137), (7, 0.017383553), (8, 0.023842666)]",,
5235,"['earn', 'working', 'smart', 'using', 'microsoft', 'team', 'higher', 'education', 'microsoft', 'educator', 'center', 'TWITTER_HANDLE']","[(1, 0.020049976), (2, 0.7564825), (4, 0.026590534), (5, 0.01045423), (6, 0.14515388), (7, 0.01308687), (8, 0.017949488)]",,
5236,"['earn', 'working', 'smart', 'using', 'microsoft', 'team', 'higher', 'education', 'microsoft', 'educator', 'center', 'TWITTER_HANDLE']","[(1, 0.020047199), (2, 0.7564852), (4, 0.02659053), (5, 0.010454228), (6, 0.14515387), (7, 0.013086869), (8, 0.017949486)]",,
5237,"['TWITTER_HANDLE', 'adobe', 'connect', 'deliver', 'teacher', 'microsoft', 'team', 'whole', 'platform', 'though', 'assignment', 'share', 'resource', 'connect', 'class', 'onenote']","[(1, 0.020038685), (2, 0.75648695), (4, 0.026597098), (5, 0.010453955), (6, 0.021569464), (7, 0.13667159), (8, 0.0179497)]",,
5238,"['reasonable', 'expectation', 'small', 'first', 'modify', 'need', 'class', 'stick', 'system', 'student', 'already', 'google', 'suite', 'microsoft', 'team', 'check', 'communicate', 'regularly', 'support', 'teacher', 'counselor']","[(1, 0.019830715), (2, 0.63310874), (4, 0.02659853), (5, 0.13403863), (6, 0.021569466), (7, 0.13667159), (8, 0.017949745)]",,
5239,"['another', 'excellent', 'resource', 'teacher', 'professor', 'around', 'power', 'office365', 'school', 'already', 'communicating', 'collaborate', 'video', 'using', 'microsoftteams', 'everyone', 'TWITTER_HANDLE', 'today', 'others', 'outside', 'mieexpert', 'remotelearning']","[(1, 0.020151367), (2, 0.50813484), (4, 0.15124029), (5, 0.010454073), (6, 0.26875016), (7, 0.01308687), (8, 0.017949814)]",,
5240,"['brilliant', 'learning', 'resource', 'teacher', 'using', 'microsoft', 'organize', 'video', 'content', 'using', 'TWITTER_HANDLE', 'integrating', 'within', 'TWITTER_HANDLE', 'inthistogetherdubai']","[(1, 0.014770522), (2, 0.55156547), (4, 0.019403255), (6, 0.2862185), (8, 0.10340365)]",,
5241,"['TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'recently', 'discover', 'microsoft', 'team', 'offer', 'google', 'classroom', 'feature', 'video', 'conferencing', 'signing', 'school', 'email', 'student', 'contact', 'school', 'email']","[(0, 0.0794622), (1, 0.4061635), (2, 0.37933186), (4, 0.016434977), (6, 0.08971625), (8, 0.011094153)]",,
5242,"['whose', 'school', 'temporarily', 'close', 'teacher', 'lecturer', 'prepare', 'something', 'google', 'classroom', 'microsoft', 'team', 'learning']","[(1, 0.019830715), (2, 0.6328578), (4, 0.026598508), (5, 0.010453955), (6, 0.021569466), (7, 0.13667145), (8, 0.14178553)]",,
5243,"['TWITTER_HANDLE', 'teacher', 'complete', 'week', 'online', 'teaching', 'whilst', 'helping', 'learning', 'technology', 'essential', 'adapt', 'support', 'student', 'microsoft', 'team', 'great', 'realise', 'everyone', 'access']","[(1, 0.020045044), (2, 0.756274), (4, 0.02659709), (5, 0.010453955), (6, 0.021569464), (7, 0.01308687), (8, 0.14174102)]",,
5244,"['spend', 'adapt', 'excellent', 'microsoft', 'training', 'presentation', 'team', 'deliver', 'teacher', 'tomorrow', 'afternoon', 'taking', 'bunch', 'people', 'massive', 'learning', 'curve']","[(1, 0.022627076), (2, 0.72209805), (4, 0.030349208), (5, 0.011928084), (6, 0.02461101), (7, 0.014932271), (8, 0.16177882)]",,
5245,"['TWITTER_HANDLE', 'TWITTER_HANDLE', 'google', 'team', 'microsoft', 'skype']","[(1, 0.023093954), (2, 0.8629385), (4, 0.030340105), (5, 0.011928084), (6, 0.024610994), (7, 0.014932271), (8, 0.020480575)]",,
5246,"['TWITTER_HANDLE', 'school', 'district', 'seattle', 'drive', 'lunch', 'regardless', 'financial', 'situation', 'microsoft', 'team', 'teacher', 'stream', 'lesson', 'fellow', 'educator']","[(1, 0.02286831), (2, 0.8631565), (4, 0.030347597), (5, 0.011928084), (6, 0.024611007), (7, 0.014932271), (8, 0.020480815)]",,
5247,"['raiva', 'feito', 'professora', 'poderia', 'microsoft', 'team', 'fazer', 'video', 'aulas', 'papai']","[(1, 0.026341531), (2, 0.67682207), (4, 0.03532074), (5, 0.013886198), (6, 0.19281116), (7, 0.017383553), (8, 0.023842666)]",,
5248,"['TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'microsoft', 'team', 'screen', 'sharing', 'option', 'university', 'license', 'compliant', 'outlook', 'email']","[(1, 0.68296254), (2, 0.2723641), (4, 0.011892825)]",,
5249,"['TWITTER_HANDLE', 'faculty', 'faculty', 'microsoft', 'team', 'ask', 'online', 'tool', 'check', 'thread', 'great', 'resource', 'create', 'brett', 'clayton', 'TWITTER_HANDLE', 'comment', 'coming', 'happy', 'dcproud']","[(1, 0.018016828), (2, 0.67310363), (4, 0.023665803), (5, 0.11929556), (6, 0.12918843), (7, 0.0116474265), (8, 0.015975198)]",,
5250,"['TWITTER_HANDLE', 'going', 'microsoft', 'team', 'microsoft', 'office', 'staff', 'email', 'server', 'child', 'email', 'address', 'microsoft', 'team', 'nowhere', 'italian', 'teacher', 'using', 'moodle', 'online', 'learning', 'hope']","[(1, 0.012329852), (2, 0.6966948), (4, 0.01643762), (5, 0.15882833), (6, 0.0137338005), (8, 0.087562405)]",,
5251,"['TWITTER_HANDLE', 'going', 'microsoft', 'team', 'microsoft', 'office', 'staff', 'email', 'server', 'child', 'email', 'address', 'microsoft', 'team', 'nowhere', 'italian', 'teacher', 'using', 'moodle', 'online', 'learning', 'hope']","[(1, 0.012329852), (2, 0.6966948), (4, 0.01643762), (5, 0.15878442), (6, 0.0137777245), (8, 0.08756241)]",,
5252,"['TWITTER_HANDLE', 'going', 'microsoft', 'team', 'microsoft', 'office', 'staff', 'email', 'server', 'child', 'email', 'address', 'microsoft', 'team', 'nowhere', 'italian', 'teacher', 'using', 'moodle', 'online', 'learning', 'hope']","[(1, 0.012329852), (2, 0.6966948), (4, 0.01643762), (5, 0.15882602), (6, 0.013736117), (8, 0.087562405)]",,
5253,"['TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'proud', 'quickly', 'online', 'resource', 'parent', 'student', 'already', 'engage', 'another', 'teacher', 'microsoftteams', 'great']","[(1, 0.67739344), (2, 0.21624248), (4, 0.07166536), (6, 0.010211551)]",,
