,response,distributions,probable_topic,topic_probability
728,"['years', 'somebody', 'kahan', 'uncle', 'zoom_medical_college']","[(0, 0.12419321), (1, 0.16951215), (2, 0.09003684), (3, 0.14404638), (4, 0.09024512), (5, 0.14537038), (6, 0.23659588)]",,
729,"['tonight', 'finalprojects', 'zoomuniversity', 'homies', 'university']","[(0, 0.34739733), (1, 0.44344416), (2, 0.026660003), (3, 0.04266031), (4, 0.026721675), (5, 0.04304433), (6, 0.07007216)]",,
730,"['gayet', 'comert', 'sinirlama', '1.dereceden', 'akraba', 'cenazesine', 'facetime', ""zoom'la"", 'katilan', 'arkadaslarim', 'baska', 'ulkelerden', 'covid', 'vakkalarinin', 'ulkede', 'yuksek', 'seviyeye', 'ulastigi', 'sirada']","[(0, 0.12419321), (1, 0.16951215), (2, 0.09003684), (3, 0.14404638), (4, 0.09024512), (5, 0.14537038), (6, 0.23659588)]",,
731,"['share', 'TWITTER_HANDLE', 'special', 'master', 'TWITTER_HANDLE', 'brilliant', 'share-', 'truly', 'inspirational', 'great', 'teacher', 'things', 'everythingiknowaboutzoomisbecauseofcraig', 'TWITTER_HANDLE', 'zoommaster']","[(0, 0.013325627), (1, 0.018227069), (3, 0.015467824), (5, 0.015605823), (6, 0.9180307)]",,
732,"['share', 'TWITTER_HANDLE', 'special', 'master', 'TWITTER_HANDLE', 'brilliant', 'share-', 'truly', 'inspirational', 'great', 'teacher', 'things', 'everythingiknowaboutzoomisbecauseofcraig', 'TWITTER_HANDLE', 'zoommaster']","[(0, 0.013325628), (1, 0.018227067), (3, 0.015467124), (5, 0.015605822), (6, 0.91803133)]",,
733,"['TWITTER_HANDLE', 'going', 'school', 'person', 'hybrid', 'crazy', 'thing', 'stick', 'classroom', 'zoom', 'teacher', 'going', 'field', 'outside', 'safe', 'inside', 'classroom']","[(0, 0.017889028), (1, 0.024472535), (2, 0.012967938), (3, 0.02076688), (4, 0.012997898), (5, 0.02095732), (6, 0.8899484)]",,
734,"['professor', 'turning', 'private', 'chat', 'zoom⁉️', 'wanna', 'whisper', 'neighbor', 'lecture']","[(0, 0.12419321), (1, 0.16951215), (2, 0.09003684), (3, 0.14404638), (4, 0.09024512), (5, 0.14537038), (6, 0.23659588)]",,
735,"['thursday', 'stone', 'award', 'literary', 'achievement', 'lecture', 'recipient', 'american', 'author', 'cartoonist', 'teacher', 'lynda', 'barry', 'free|zoom|registration', 'require']","[(0, 0.056754876), (1, 0.6186704), (2, 0.041139044), (3, 0.06589015), (4, 0.04123401), (5, 0.0665329), (6, 0.1097786)]",,
736,"['minutes', 'waiting', 'professor', 'meeting', 'thinking', 'meaning', 'existence', 'purpose', 'thanks', 'asking', 'zoomclass', 'collegelife', 'collegestudent']","[(0, 0.38856232), (1, 0.40230203), (2, 0.026660003), (3, 0.04265236), (4, 0.026721708), (5, 0.043044873), (6, 0.07005676)]",,
737,"['manually', 'scribe', 'note', 'meeting', 'class', 'focus', 'record', 'transcription', 'download', 'automatically', 'pinna', 'webex', 'bluejeans', 'microsoft', 'transcribe', 'artificialintelligence', 'covid', 'zoommeeting']","[(0, 0.7402879), (1, 0.050576698), (2, 0.026660006), (3, 0.042652313), (4, 0.026721839), (5, 0.043044772), (6, 0.07005652)]",,
738,"['sister', 'married', 'australia', 'saturday', 'later', 'plan', 'covid', 'still', 'could', 'worldwide', 'restriction', 'feeling', 'grateful', 'technology', 'could', 'grateful', 'mindset', 'zoommeeting', 'covidwedding']","[(0, 0.05676024), (1, 0.6205258), (2, 0.041138776), (3, 0.0658163), (4, 0.041234154), (5, 0.06642157), (6, 0.108103216)]",,
739,"['icymi-', 'flash', 'review', 'dccomics', 'comic_strip', 'comicbooks', 'dcuuniverse', 'barryallen', 'comicbooknews', 'preview', 'review', 'flash', 'theflash', 'scarletspeedster', 'speedforce', 'centralcity', 'professorzoom', 'flashfacts']","[(0, 0.12419321), (1, 0.16951215), (2, 0.09003684), (3, 0.14404638), (4, 0.09024512), (5, 0.14537038), (6, 0.23659588)]",,
740,"['people', 'least', 'camera', 'speaking', 'covid', 'would', 'zoomhiding']","[(0, 0.056745175), (1, 0.6198801), (2, 0.041138772), (3, 0.065946184), (4, 0.04123394), (5, 0.066421255), (6, 0.1086346)]",,
741,"['county', 'computer', 'spinning', 'zoom', 'today', 'still', 'covid', 'monday', 'docket', 'take', 'longer', 'please', 'patient', 'thank']","[(0, 0.027204482), (1, 0.2964199), (2, 0.5379319), (3, 0.031615134), (4, 0.019765299), (5, 0.03187059), (6, 0.05519267)]",,
742,"['every', 'character', 'zoommeeting', 'workfromhome', 'homeoffice', 'covid-19', 'coronavirus', 'stayhome', 'worklifebalance']","[(0, 0.05675936), (1, 0.6205266), (2, 0.041138776), (3, 0.0658163), (4, 0.04123415), (5, 0.06642156), (6, 0.10810321)]",,
743,"['thing', 'get', 'zoom', 'forget', 'anything', 'change', 'covid', 'always', 'work', 'love', 'phone']","[(0, 0.036778796), (1, 0.050192803), (2, 0.026660264), (3, 0.042707305), (4, 0.38335797), (5, 0.04312737), (6, 0.41717553)]",,
744,"['2021zoom新歓', '本日のzoom新歓に参加した皆さんありがとうございました', '明日も行います！詳しくは画像をcheck', '皆さんの参加お待ちしてます', '春から近大', 'kindai', 'kindaiuniversity', '近大サークル', '新歓2021', '部員募集中']","[(0, 0.12419321), (1, 0.16951215), (2, 0.09003684), (3, 0.14404638), (4, 0.09024512), (5, 0.14537038), (6, 0.23659588)]",,
745,"['2021zoom新歓', '本日のzoom新歓に参加した皆さんありがとうございました', '明日も行います！詳しくは画像をcheck', '皆さんの参加お待ちしてます', '春から近大', 'kindai', 'kindaiuniversity', '近大サークル', '新歓2021', '部員募集中']","[(0, 0.12419321), (1, 0.16951215), (2, 0.09003684), (3, 0.14404638), (4, 0.09024512), (5, 0.14537038), (6, 0.23659588)]",,
746,"['TWITTER_HANDLE', 'TWITTER_HANDLE', '昨年の緊急事態宣言下で、リモート勤務の教員もいたので、朝会はzoomでやりました。全校児童参加の朝会も、離任式もやりました。もっとも、教室に、全校がつながるテレビがなかったからですが', '市教研もいろいろな研究会も、zoomがメインになりましたね']","[(0, 0.036773738), (1, 0.050192736), (2, 0.026660036), (3, 0.04266114), (4, 0.026721753), (5, 0.04305807), (6, 0.7739326)]",,
747,"['TWITTER_HANDLE', 'TWITTER_HANDLE', '昨年の緊急事態宣言下で、リモート勤務の教員もいたので、朝会はzoomでやりました。全校児童参加の朝会も、離任式もやりました。もっとも、教室に、全校がつながるテレビがなかったからですが', '市教研もいろいろな研究会も、zoomがメインになりましたね']","[(0, 0.036773734), (1, 0.050192732), (2, 0.026660034), (3, 0.04266114), (4, 0.026721751), (5, 0.0430581), (6, 0.7739325)]",,
748,"['TWITTER_HANDLE', '確かに大事。学級委員の中に', 'zoom委員やdx委員を設けて、子供に任せてみては', '職員会議を児童が仕切る']","[(0, 0.056745168), (1, 0.07745189), (2, 0.04113883), (3, 0.06583203), (4, 0.041234076), (5, 0.06644568), (6, 0.6511523)]",,
749,"['TWITTER_HANDLE', 'urgente', 'mundial', 'hijos', 'florencia', 'parecen', 'haberse', 'contagiado', 'ahora', 'coronavirus', 'parece', 'haber', 'mutado', 'hasta', 'convertirse', 'virus', 'informático', 'cierrenloszoom']","[(0, 0.056745168), (1, 0.07745189), (2, 0.04113883), (3, 0.065832034), (4, 0.041234076), (5, 0.066445686), (6, 0.6511523)]",,
750,"['covid19', 'zoom_meeting', 'covid-19', '......', 'postive', 'approach', 'dr.@rohitlahori3', 'jammu', 'kashmir', '/2021', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE']","[(0, 0.011817903), (1, 0.016130341), (3, 0.013709681), (5, 0.0138377445), (6, 0.92734915)]",,
751,"['TWITTER_HANDLE', 'ドッタン(zoom入れん', 'バッタン(ocwi鯖落ち', 'おおさわぎ']","[(0, 0.05674517), (1, 0.0774519), (2, 0.04113883), (3, 0.06583203), (4, 0.04123408), (5, 0.06644564), (6, 0.6511524)]",,
752,"['zoom講演】第950回分子研コロキウム', 'professor', 'ching', 'organic', 'light', 'emit', 'diode', 'tgbczzb7ms']","[(0, 0.12419321), (1, 0.16951215), (2, 0.09003684), (3, 0.14404638), (4, 0.09024512), (5, 0.14537038), (6, 0.23659588)]",,
753,"['would', 'class', 'refresh', 'confident', 'still', 'class', 'teacher', 'focus', 'student', 'learning', 'rather', 'getting', 'assed', 'powerpoint', 'welcome', 'sentiment', ""zoom'en""]","[(0, 0.02720271), (1, 0.037239842), (2, 0.019719735), (3, 0.41073278), (4, 0.019765306), (5, 0.43314794), (6, 0.052191734)]",,
754,"['theoctopusteacher', 'spend', 'teaching', 'zoom?#zoom', 'oscar']","[(0, 0.12419321), (1, 0.16951215), (2, 0.09003684), (3, 0.14404638), (4, 0.09024512), (5, 0.14537038), (6, 0.23659588)]",,
755,"['singingteacher', 'singinglessons', 'zoomclass', 'onlineclass', 'onlinesinginglessons']","[(0, 0.056745175), (1, 0.62054133), (2, 0.04113877), (3, 0.06581632), (4, 0.041233934), (5, 0.066421255), (6, 0.1081032)]",,
756,"['2021zoom新歓', '本日からzoom新歓始まります', 'お昼は12:25〜', '夕方は18:30〜', '途中入退室可能です', 'zoomのurlはユニパの方に掲載されていますので、そちらのからお入りください', '春から近大', 'kindai', 'kindaiuniversity', '新歓2021', '部員募集中']","[(0, 0.12419321), (1, 0.16951215), (2, 0.09003684), (3, 0.14404638), (4, 0.09024512), (5, 0.14537038), (6, 0.23659588)]",,
757,"['2021zoom新歓', '本日からzoom新歓始まります', 'お昼は12:25〜', '夕方は18:30〜', '途中入退室可能です', 'zoomのurlはユニパの方に掲載されていますので、そちらのからお入りください', '春から近大', 'kindai', 'kindaiuniversity', '新歓2021', '部員募集中']","[(0, 0.12419321), (1, 0.16951215), (2, 0.09003684), (3, 0.14404638), (4, 0.09024512), (5, 0.14537038), (6, 0.23659588)]",,
758,"['2021zoom新歓', '本日からzoom新歓始まります', 'お昼は12:25〜', '夕方は18:30〜', '途中入退室可能です', 'zoomのurlはユニパの方に掲載されていますので、そちらのからお入りください', '春から近大', 'kindai', 'kindaiuniversity', '新歓2021', '部員募集中']","[(0, 0.12419321), (1, 0.16951215), (2, 0.09003684), (3, 0.14404638), (4, 0.09024512), (5, 0.14537038), (6, 0.23659588)]",,
759,"['TWITTER_HANDLE', 'ketiduran', 'kebangun', 'karna', 'nyadar', 'laptop', 'hening', 'alias', 'endzoom']","[(0, 0.056745164), (1, 0.077451885), (2, 0.041138828), (3, 0.06583203), (4, 0.041234076), (5, 0.06644567), (6, 0.6511523)]",,
760,"['มีการเรียนรู้ไปกับ', 'รศ.อนวัช', 'สรรพศรีในzoom', 'เร็วๆนี้', 'สมัครเข้ามาได้ตามที่แนบนะคะ', 'ความรู้สู้ภัยพิยบัติและการหนีภัยขนาดที่มีการระบาดของ', 'covid-19', 'อย่างไร', 'ร่วมพูดคุยไปกับ', 'รศ.อนวัช', 'สรรพศรี', 'มหาวิทยาลัยโทโฮคุ', 'ประเทศญี่ปุ่น', 'ในzoom', 'covid19', 'โควิด19', 'ญี่ปุ่น']","[(0, 0.12419321), (1, 0.16951215), (2, 0.09003684), (3, 0.14404638), (4, 0.09024512), (5, 0.14537038), (6, 0.23659588)]",,
761,"['มีการเรียนรู้ไปกับ', 'รศ.อนวัช', 'สรรพศรีในzoom', 'เร็วๆนี้', 'สมัครเข้ามาได้ตามที่แนบนะคะ', 'ความรู้สู้ภัยพิยบัติและการหนีภัยขนาดที่มีการระบาดของ', 'covid-19', 'อย่างไร', 'ร่วมพูดคุยไปกับ', 'รศ.อนวัช', 'สรรพศรี', 'มหาวิทยาลัยโทโฮคุ', 'ประเทศญี่ปุ่น', 'ในzoom', 'covid19', 'โควิด19', 'ญี่ปุ่น']","[(0, 0.12419321), (1, 0.16951215), (2, 0.09003684), (3, 0.14404638), (4, 0.09024512), (5, 0.14537038), (6, 0.23659588)]",,
762,"['TWITTER_HANDLE', 'TWITTER_HANDLE', 'makanya', 'kadang', 'zoomnya', 'soalnya', 'beberapa', 'check', 'setting', 'premium', 'gabisa']","[(0, 0.036773734), (1, 0.050192732), (2, 0.026660034), (3, 0.04266114), (4, 0.026721751), (5, 0.043058176), (6, 0.7739324)]",,
763,"['TWITTER_HANDLE', 'TWITTER_HANDLE', 'premium', 'soalnya', 'waktu', 'dibatasin', 'zoomnya', 'berapa', 'menit', 'sekarang', 'dibatasin', 'berarti', 'biasa']","[(0, 0.036773738), (1, 0.050192736), (2, 0.026660036), (3, 0.04266115), (4, 0.026721753), (5, 0.043058164), (6, 0.77393246)]",,
764,"['chin', 'zoommeetings', 'covid', 'interwebs', 'chinup', 'medicine']","[(0, 0.12419321), (1, 0.16951215), (2, 0.09003684), (3, 0.14404638), (4, 0.09024512), (5, 0.14537038), (6, 0.23659588)]",,
765,"['TWITTER_HANDLE', 'meeting', 'contribute', 'zoomies', 'house', 'hardwood', 'floor', 'hissing', 'yowl', 'bloody', 'murder', 'situation']","[(0, 0.38866386), (1, 0.050192956), (2, 0.026660042), (3, 0.04266254), (4, 0.026721798), (5, 0.043060668), (6, 0.42203817)]",,
766,"['TWITTER_HANDLE', 'please', 'biden', 'obviously', 'lack', 'oxygen', 'please', 'american', 'zoom', 'world', 'leaders', 'flag', 'thing', 'please', 'covid', 'meeting']","[(0, 0.17110142), (1, 0.020845996), (2, 0.5672706), (3, 0.017724665), (4, 0.01109801), (5, 0.017884761), (6, 0.19407457)]",,
767,"['28abril,18h,#conversesnat', 'TWITTER_HANDLE', 'conversarem', 'viròleg', 'luisenjuanes;director', 'laboratori', 'coronavirus', 'centronac.#biotecnología(@csic', 'vacuna.on', 'zoom(gratuït', 'arl5utogo8', 'ciència', 'vacunes', 'sarscov2', 'epidemiologia', 'virologia']","[(0, 0.05674517), (1, 0.0774519), (2, 0.04113883), (3, 0.06583203), (4, 0.04123408), (5, 0.066445634), (6, 0.6511524)]",,
768,"['weekday', 'shacharis', 'links', 'ending', '6:30am', 'pacific', 'mincha', 'zoom', 'teacher', 'timing', 'tricky', 'commit', 'saying', 'daily', 'kaddish', 'psalm', 'kaddish', 'zoom', 'earlier', 'pandemic', 'thing', 'thanks', 'jtwitter', 'minyan']","[(0, 0.027205558), (1, 0.03728108), (2, 0.019719856), (3, 0.031598806), (4, 0.019765317), (5, 0.031883135), (6, 0.83254623)]",,
769,"['weekday', 'shacharis', 'links', 'ending', '6:30am', 'pacific', 'mincha', 'zoom', 'teacher', 'timing', 'tricky', 'commit', 'saying', 'daily', 'kaddish', 'psalm', 'kaddish', 'zoom', 'earlier', 'pandemic', 'thing', 'thanks', 'jtwitter', 'minyan']","[(0, 0.027205555), (1, 0.037280988), (2, 0.019719856), (3, 0.031595487), (4, 0.019765316), (5, 0.031883113), (6, 0.8325497)]",,
770,"['flash', 'review', 'dccomics', 'comic_strip', 'comicbooks', 'dcuuniverse', 'barryallen', 'comicbooknews', 'preview', 'review', 'flash', 'theflash', 'scarletspeedster', 'speedforce', 'centralcity', 'professorzoom', 'flashfacts']","[(0, 0.12419321), (1, 0.16951215), (2, 0.09003684), (3, 0.14404638), (4, 0.09024512), (5, 0.14537038), (6, 0.23659588)]",,
771,"['2021zoom新歓情報', '4月のzoom新歓の参加サークルと開始時間です！サークル一同入部希望の皆さんのことをお待ちしてます', '質問等はお気軽にご連絡ください', 'TWITTER_HANDLE', '春から近大', 'kindai', 'kindaiuniversity', '新歓2021']","[(0, 0.05674517), (1, 0.0774519), (2, 0.04113883), (3, 0.065832034), (4, 0.04123408), (5, 0.06644564), (6, 0.6511524)]",,
772,"['2021zoom新歓情報', '4月のzoom新歓の参加サークルと開始時間です！サークル一同入部希望の皆さんのことをお待ちしてます', '質問等はお気軽にご連絡ください', 'TWITTER_HANDLE', '春から近大', 'kindai', 'kindaiuniversity', '新歓2021']","[(0, 0.056745168), (1, 0.07745189), (2, 0.04113883), (3, 0.06583203), (4, 0.041234076), (5, 0.066445634), (6, 0.6511524)]",,
773,"['2021zoom新歓開催決定', '今年度の新歓boxが新型コロナウイルスの影響で延期になってしまいましたが、それを受けて、体育会サークルと合同でzoom新歓を開催することが決定しました', '詳細はまた追って連絡します', '春から近大', 'kindai', 'kindaiuniversity', '新歓2021']","[(0, 0.12419321), (1, 0.16951215), (2, 0.09003684), (3, 0.14404638), (4, 0.09024512), (5, 0.14537038), (6, 0.23659588)]",,
774,"['2021zoom新歓開催決定', '今年度の新歓boxが新型コロナウイルスの影響で延期になってしまいましたが、それを受けて、体育会サークルと合同でzoom新歓を開催することが決定しました', '詳細はまた追って連絡します', '春から近大', 'kindai', 'kindaiuniversity', '新歓2021']","[(0, 0.12419321), (1, 0.16951215), (2, 0.09003684), (3, 0.14404638), (4, 0.09024512), (5, 0.14537038), (6, 0.23659588)]",,
775,"['TWITTER_HANDLE', '集会、卒業式、離任式等全部zoomです']","[(0, 0.056745168), (1, 0.07745189), (2, 0.04113883), (3, 0.06583203), (4, 0.041234076), (5, 0.06644567), (6, 0.6511523)]",,
776,"['エフェクターボード（サブ）です', 'お気に入りはmad', 'professorのroyal', 'overdriveとzoomのms-50gです。royal', 'overdriveは原音忠実でかつ音圧があり、ピッキングやボリュームのニュアンスが出しやすいです', 'ms-50gはピッチシフター、リバーブ、ディレイを合わせて擬似pogにしています']","[(0, 0.12419321), (1, 0.16951215), (2, 0.09003684), (3, 0.14404638), (4, 0.09024512), (5, 0.14537038), (6, 0.23659588)]",,
777,"['graduation2021', 'arrive', 'yesterday', 'TWITTER_HANDLE', 'zoomclasscodes', 'zoomedin', 'remotelearning', 'collegelife', 'collegestudent', 'college', 'goal', 'motivation']","[(0, 0.02720053), (1, 0.037385665), (2, 0.5091984), (3, 0.031566206), (4, 0.0197654), (5, 0.0318487), (6, 0.34303513)]",,
778,"['graduation2021', 'arrive', 'yesterday', 'TWITTER_HANDLE', 'zoomclasscodes', 'zoomedin', 'remotelearning', 'collegelife', 'collegestudent', 'college', 'goal', 'motivation']","[(0, 0.02720053), (1, 0.037386168), (2, 0.5089721), (3, 0.031566203), (4, 0.0197654), (5, 0.031848684), (6, 0.3432609)]",,
779,"['TWITTER_HANDLE', '全校集会をzoomでやってみたら、上手く行きました。やることが大事だという話、かなり同意します']","[(0, 0.05674517), (1, 0.0774519), (2, 0.04113883), (3, 0.065832034), (4, 0.04123408), (5, 0.06644564), (6, 0.6511524)]",,
780,"['pendemic', 'covid-19', 'prabhat', 'prabhatsoni', 'prabhatsoniblessed', 'bless', 'loveyougod', 'thankyougod', 'loveyouzindagi', 'psecs', 'positivevibes', 'zoomclasses', 'training']","[(0, 0.12419321), (1, 0.16951215), (2, 0.09003684), (3, 0.14404638), (4, 0.09024512), (5, 0.14537038), (6, 0.23659588)]",,
781,"['meeting', 'comment', 'section', 'virtual', 'meeting', 'zoomcalls', 'zoommeetings', 'workfromhome', 'lockdown', 'meetinglook', 'formalwear', 'informalwear', 'covid19']","[(0, 0.8081782), (1, 0.037126265), (2, 0.019719673), (3, 0.03154875), (4, 0.019765304), (5, 0.031839788), (6, 0.05182206)]",,
782,"['meeting', 'comment', 'section', 'virtual', 'meeting', 'zoomcalls', 'zoommeetings', 'workfromhome', 'lockdown', 'meetinglook', 'formalwear', 'informalwear', 'covid19']","[(0, 0.8081782), (1, 0.037126265), (2, 0.019719673), (3, 0.03154875), (4, 0.019765304), (5, 0.031839784), (6, 0.051822055)]",,
783,"['meeting', 'comment', 'section', 'virtual', 'meeting', 'zoomcalls', 'zoommeetings', 'workfromhome', 'lockdown', 'meetinglook', 'formalwear', 'informalwear', 'covid19', 'covidsafety']","[(0, 0.8081782), (1, 0.037126265), (2, 0.019719673), (3, 0.03154875), (4, 0.019765304), (5, 0.031839788), (6, 0.051822055)]",,
784,"['meeting', 'comment', 'section', 'virtual', 'meeting', 'zoomcalls', 'zoommeetings', 'workfromhome', 'lockdown', 'meetinglook', 'formalwear', 'informalwear', 'covid19', 'covidsafety']","[(0, 0.8081782), (1, 0.037126265), (2, 0.019719673), (3, 0.03154875), (4, 0.019765303), (5, 0.031839788), (6, 0.051822055)]",,
785,"['〜dis体験会のお知らせ〜', '日時】4月27日', '18時半〜19時半', '開催形態】zoom(顔出し無し可', 'topic】communication', 'covid-19', '27日のディスカッション体験会のトピックが決まりました', 'コロナの影響でみなさんのコミュニケーションはどのように変わりましたか']","[(0, 0.12419321), (1, 0.16951215), (2, 0.09003684), (3, 0.14404638), (4, 0.09024512), (5, 0.14537038), (6, 0.23659588)]",,
786,"['TWITTER_HANDLE', 'TWITTER_HANDLE', 'ethen', 'overrated-', 'better', 'linda-', 'underrate', 'flash', 'character', 'almost', 'better', 'wally', 'zoom-', 'professor', 'issue', 'really', 'solid', 'hitting']","[(0, 0.02158211), (1, 0.029457578), (2, 0.4590507), (3, 0.02503761), (4, 0.015682708), (5, 0.02527041), (6, 0.4239189)]",,
787,"['TWITTER_HANDLE', 'この状況下にもかかわらず、保護者会もptaも親が学校に集まらなくてはならないそうで、びっくりした。思わず教頭にzoom', '使えって直訴しちゃった', 'なのに学校からのお便りではict化推進と謳ってる', 'ict化ってどういうことか分かってるのかな']","[(0, 0.05674517), (1, 0.0774519), (2, 0.04113883), (3, 0.065832034), (4, 0.04123408), (5, 0.06644564), (6, 0.6511524)]",,
788,"['TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', ""zoom'dan"", 'girmedim', 'normal', 'canlı', 'dersten', 'bağlandım', 'canlı', 'başlatılmamis', 'yazıyor', ""eba'da""]","[(0, 0.021582108), (1, 0.029457573), (2, 0.015646486), (3, 0.025037026), (4, 0.015682705), (5, 0.02527002), (6, 0.86732405)]",,
789,"['️（nys・日本国弁護士、firmパートナー）とfacetimeで話していたら、', '️（diagnostic', 'radiologist）の「生理学」zoom講義（出席者は', '=wellesley', 'college', '2年生=＆医系奨学生', '医科歯科3年生、旭医2年生&amp;1年生）終えた', 'derek', 'chauvinの発音で紛糾']","[(0, 0.12419321), (1, 0.16951215), (2, 0.09003684), (3, 0.14404638), (4, 0.09024512), (5, 0.14537038), (6, 0.23659588)]",,
790,"['science', 'followers', 'following', 'science', 'followthescience', 'zoomlife', 'covidiots']","[(0, 0.12419321), (1, 0.16951215), (2, 0.09003684), (3, 0.14404638), (4, 0.09024512), (5, 0.14537038), (6, 0.23659588)]",,
791,"['TWITTER_HANDLE', 'TWITTER_HANDLE', 'round', 'student', 'scholar', 'のように、求められている学生像は違いますが、日本国内の一般的なレベルでいうと「大学卒業時」くらいの精神年齢・大局観が求められている感じでしたね。まさにjob', 'huntingならぬuniversity', 'college', 'huntingという感じ', 'ぜひzoomで色々と語り合いたい']","[(0, 0.027200527), (1, 0.037126195), (2, 0.019719698), (3, 0.31770018), (4, 0.01976535), (5, 0.03184893), (6, 0.5466391)]",,
792,"['light', 'up', 'presence', 'teacherlife', 'locate', 'random', 'pantone', 'popping', 'everywhere', 'zoomselfie', 'zoomteaching', 'messydesk']","[(0, 0.5998346), (1, 0.07745191), (2, 0.041138772), (3, 0.06581631), (4, 0.04123394), (5, 0.06642125), (6, 0.10810319)]",,
793,"['light', 'up', 'presence', 'teacherlife', 'locate', 'random', 'pantone', 'popping', 'everywhere', 'zoomselfie', 'zoomteaching', 'messydesk']","[(0, 0.5998347), (1, 0.07745189), (2, 0.04113877), (3, 0.0658163), (4, 0.041233934), (5, 0.06642124), (6, 0.10810318)]",,
794,"['1-zmdc(zoom', 'medical', 'dental', 'college', '2-@nehjulf']","[(0, 0.12419321), (1, 0.16951215), (2, 0.09003684), (3, 0.14404638), (4, 0.09024512), (5, 0.14537038), (6, 0.23659588)]",,
795,"['大学間トークセッション', '本日(4/25)は他大学間で、勉強・生活等について話し合います', 'apu(アジア環太平洋立命館大学)のa_netという学生支援団体さんと、hey', 'collegeが企画しています', '参加はhey', 'collegeのzoomハウスから', 'お楽しみに', 'トークセッション']","[(0, 0.12419321), (1, 0.16951215), (2, 0.09003684), (3, 0.14404638), (4, 0.09024512), (5, 0.14537038), (6, 0.23659588)]",,
796,"['check', 'flash', 'review', 'dccomics', 'comic_strip', 'comicbooks', 'dcuuniverse', 'barryallen', 'comicbooknews', 'preview', 'review', 'flash', 'theflash', 'scarletspeedster', 'speedforce', 'centralcity', 'professorzoom', 'flashfacts']","[(0, 0.12419321), (1, 0.16951215), (2, 0.09003684), (3, 0.14404638), (4, 0.09024512), (5, 0.14537038), (6, 0.23659588)]",,
797,"['TWITTER_HANDLE', 'ahora', 'zoom”con', 'médico', 'dijeron', 'covid']","[(0, 0.05674517), (1, 0.0774519), (2, 0.04113883), (3, 0.06583203), (4, 0.04123408), (5, 0.06644564), (6, 0.6511524)]",,
798,"['TWITTER_HANDLE', 'こんなものこそzoomとか使って', '自宅でやれば良いのではないですか', 'そうすれば、夫婦で出席出来る人も中にはいるだろうし、変な気を使うこともないし今の時代net活用すれば時間を有効に使えると思います']","[(0, 0.05674517), (1, 0.0774519), (2, 0.04113883), (3, 0.065832034), (4, 0.04123408), (5, 0.06644565), (6, 0.6511524)]",,
799,"['eastern', 'division', 'spring', 'officer', 'meeting', 'swing', 'nationalskipatrol', 'eastdiv', 'easterndivision', 'zoommeeting', 'covid19']","[(0, 0.7402834), (1, 0.050581113), (2, 0.026660005), (3, 0.04265231), (4, 0.026721837), (5, 0.04304477), (6, 0.07005652)]",,
800,"['TWITTER_HANDLE', 'pernah', 'ngezoom', 'jumlah', 'muridnya', 'orang', 'masuk', 'hanya', 'orang', '6.6nya']","[(0, 0.056745168), (1, 0.07745189), (2, 0.04113883), (3, 0.06583203), (4, 0.041234076), (5, 0.06644568), (6, 0.6511523)]",,
801,"['TWITTER_HANDLE', 'ここでも、水曜日？はzoomの話題で楽しそうだしね']","[(0, 0.056745164), (1, 0.077451885), (2, 0.041138828), (3, 0.06583202), (4, 0.041234076), (5, 0.06644563), (6, 0.6511524)]",,
802,"['TWITTER_HANDLE', 'TWITTER_HANDLE', '1週間程前にzoomの受講メールと昨日はyoutubeに切り替わりましたメール届いてましたよ', '明日なので早目に再確認かサンワードさんに連絡されたほうがいいと思いますよ']","[(0, 0.036773738), (1, 0.050192736), (2, 0.026660036), (3, 0.04266115), (4, 0.026721753), (5, 0.043058075), (6, 0.7739326)]",,
803,"['TWITTER_HANDLE', '同じくです', 'zoom？youtube？受講の人はテキストをいただけないのでしょうか', 'それと、youtube受講方法のアナウンスは、いつでしょうか？今のところ、メールでは連絡ありません']","[(0, 0.05674517), (1, 0.0774519), (2, 0.04113883), (3, 0.06583203), (4, 0.04123408), (5, 0.06644565), (6, 0.6511524)]",,
804,"['first', 'period', 'class', 'teacher', 'passcode', 'zoomcodes', 'school', 'zoombombs', 'zoomclasscodes', 'zoomcodes']","[(0, 0.03678008), (1, 0.37916717), (2, 0.02666018), (3, 0.042700805), (4, 0.4004238), (5, 0.04311712), (6, 0.07115082)]",,
805,"['first', 'period', 'class', 'teacher', 'passcode', 'zoomcodes', 'school', 'zoombombs', 'zoomclasscodes', 'zoomcodes']","[(0, 0.03678009), (1, 0.37906066), (2, 0.026660182), (3, 0.04270088), (4, 0.4005276), (5, 0.04311724), (6, 0.07115331)]",,
806,"['first', 'period', 'class', 'teacher', 'passcode', 'zoomcodes', 'school', 'zoombombs', 'zoomclasscodes', 'zoomcodes']","[(0, 0.036780093), (1, 0.37900957), (2, 0.026660182), (3, 0.042700917), (4, 0.40057695), (5, 0.043117296), (6, 0.07115498)]",,
